data,regiao,carga
2016-09-14,SUL,10617.762375
2016-09-15,SUL,10786.47729167
2016-09-16,SUL,10827.859625
2016-09-17,SUL,9383.34520833
2016-09-18,SUL,8100.51533333
2016-09-19,SUL,10062.48754167
2016-09-20,SUL,9887.3935
2016-09-21,SUL,10662.33345833
2016-09-22,SUL,10874.09641667
2016-09-23,SUL,10901.51341667
2016-09-24,SUL,9453.59720833
2016-09-25,SUL,8065.49045833
2016-09-26,SUL,10588.432125
2016-09-27,SUL,11032.54679167
2016-09-28,SUL,11210.33825
2016-09-29,SUL,11082.93791667
2016-09-30,SUL,10662.762886245
2016-10-01,SUL,9442.4835
2016-10-02,SUL,8039.40891667
2016-10-03,SUL,10612.77745833
2016-10-04,SUL,11001.791875
2016-10-05,SUL,11042.75945833
2016-10-06,SUL,10705.97474167
2016-10-07,SUL,10621.86820833
2016-10-08,SUL,9304.43170833
2016-10-09,SUL,8060.08670833
2016-10-10,SUL,10618.402125
2016-10-11,SUL,10978.29129167
2016-10-12,SUL,8912.32883333
2016-10-13,SUL,10649.64445833
2016-10-14,SUL,10811.14670833
2016-10-15,SUL,9478.63020833
2016-10-16,SUL,8374.68917391
2016-10-17,SUL,11245.36
2016-10-18,SUL,11468.117125
2016-10-19,SUL,11648.372875
2016-10-20,SUL,11598.71454167
2016-10-21,SUL,11116.97741667
2016-10-22,SUL,9586.572375
2016-10-23,SUL,8358.534
2016-10-24,SUL,11340.459
2016-10-25,SUL,11187.10791667
2016-10-26,SUL,11119.504125
2016-10-27,SUL,10760.104125
2016-10-28,SUL,10508.92742917
2016-10-29,SUL,9242.576625
2016-10-30,SUL,7845.37075
2016-10-31,SUL,10632.803576495
2016-11-01,SUL,11399.80816667
2016-11-02,SUL,8870.35183333
2016-11-03,SUL,10543.421
2016-11-04,SUL,10763.9875
2016-11-05,SUL,9629.22625
2016-11-06,SUL,8506.721875
2016-11-07,SUL,11788.29691667
2016-11-08,SUL,12258.85054167
2016-11-09,SUL,11659.96125
2016-11-10,SUL,12023.80729167
2016-11-11,SUL,11570.731125
2016-11-12,SUL,9478.813875
2016-11-13,SUL,8233.09429167
2016-11-14,SUL,10565.2985
2016-11-15,SUL,9739.07604167
2016-11-16,SUL,11613.20275
2016-11-17,SUL,11515.562125
2016-11-18,SUL,10980.57541667
2016-11-19,SUL,9551.07083333
2016-11-20,SUL,8408.20233333
2016-11-21,SUL,11450.062625
2016-11-22,SUL,11804.58975
2016-11-23,SUL,11823.65016667
2016-11-24,SUL,12043.28375
2016-11-25,SUL,11985.4755
2016-11-26,SUL,10741.07195833
2016-11-27,SUL,9399.40791667
2016-11-28,SUL,11906.44366667
2016-11-29,SUL,11714.72448333
2016-11-30,SUL,11197.29051766
2016-12-01,SUL,11633.56158333
2016-12-02,SUL,12147.936875
2016-12-03,SUL,10265.39404167
2016-12-04,SUL,8269.86308333
2016-12-05,SUL,11202.96754167
2016-12-06,SUL,12280.65595833
2016-12-07,SUL,12739.74616667
2016-12-08,SUL,12523.24658333
2016-12-09,SUL,12027.14608333
2016-12-10,SUL,10456.57625
2016-12-11,SUL,9484.1336125
2016-12-12,SUL,12092.05333333
2016-12-13,SUL,12922.58375
2016-12-14,SUL,12180.921125
2016-12-15,SUL,11803.25616667
2016-12-16,SUL,11698.70891667
2016-12-17,SUL,10538.72979167
2016-12-18,SUL,9493.68768333
2016-12-19,SUL,11579.18816667
2016-12-20,SUL,11834.32791667
2016-12-21,SUL,11767.6094
2016-12-22,SUL,12073.426875
2016-12-23,SUL,11776.53295833
2016-12-24,SUL,10122.493625
2016-12-25,SUL,8931.66925
2016-12-26,SUL,11280.92958333
2016-12-27,SUL,11584.35558333
2016-12-28,SUL,11177.61170833
2016-12-29,SUL,11026.05120833
2016-12-30,SUL,10564.75870833
2016-12-31,SUL,10345.58821136
2017-01-01,SUL,8573.99591667
2017-01-02,SUL,10797.92529167
2017-01-03,SUL,11899.29954167
2017-01-04,SUL,12020.903125
2017-01-05,SUL,11754.75625
2017-01-06,SUL,11395.111375
2017-01-07,SUL,10247.13016667
2017-01-08,SUL,9631.761375
2017-01-09,SUL,12373.45825
2017-01-10,SUL,12609.50025
2017-01-11,SUL,12668.29420833
2017-01-12,SUL,12676.361125
2017-01-13,SUL,12875.65291667
2017-01-14,SUL,11510.314
2017-01-15,SUL,10367.07933333
2017-01-16,SUL,13219.74141667
2017-01-17,SUL,13117.796
2017-01-18,SUL,13391.40945833
2017-01-19,SUL,13236.464125
2017-01-20,SUL,12910.17733333
2017-01-21,SUL,11212.24345833
2017-01-22,SUL,9983.5335
2017-01-23,SUL,12954.14445833
2017-01-24,SUL,13520.991375
2017-01-25,SUL,13181.33879167
2017-01-26,SUL,12600.65645833
2017-01-27,SUL,12203.22079167
2017-01-28,SUL,10722.50900417
2017-01-29,SUL,9690.954375
2017-01-30,SUL,12747.27458333
2017-01-31,SUL,12444.380046975
2017-02-01,SUL,12669.290875
2017-02-02,SUL,12712.47241667
2017-02-03,SUL,13066.19008333
2017-02-04,SUL,11729.63925
2017-02-05,SUL,10317.92108333
2017-02-06,SUL,12900.66758333
2017-02-07,SUL,12974.2025
2017-02-08,SUL,13045.019
2017-02-09,SUL,13227.641
2017-02-10,SUL,13227.52420833
2017-02-11,SUL,11240.42354167
2017-02-12,SUL,9604.95308333
2017-02-13,SUL,12513.91341667
2017-02-14,SUL,12799.65695833
2017-02-15,SUL,13450.94333333
2017-02-16,SUL,13881.037
2017-02-17,SUL,13309.80720833
2017-02-18,SUL,11919.618125
2017-02-19,SUL,10821.48616667
2017-02-20,SUL,14095.77925
2017-02-21,SUL,14332.24604167
2017-02-22,SUL,14291.20558333
2017-02-23,SUL,13734.51249583
2017-02-24,SUL,13401.55175
2017-02-25,SUL,11491.91866667
2017-02-26,SUL,10037.90391667
2017-02-27,SUL,11899.57358333
2017-02-28,SUL,12449.9766399
2017-03-01,SUL,13274.21466667
2017-03-02,SUL,13679.25608333
2017-03-03,SUL,13644.52733333
2017-03-04,SUL,11240.26791667
2017-03-05,SUL,9547.21475
2017-03-06,SUL,12508.59983333
2017-03-07,SUL,13219.27108333
2017-03-08,SUL,13477.67741667
2017-03-09,SUL,13725.963
2017-03-10,SUL,12931.97433333
2017-03-11,SUL,10730.63420833
2017-03-12,SUL,9204.05658333
2017-03-13,SUL,11339.216
2017-03-14,SUL,11932.39879167
2017-03-15,SUL,12667.21795833
2017-03-16,SUL,12513.240375
2017-03-17,SUL,11444.897375
2017-03-18,SUL,9548.77458333
2017-03-19,SUL,8316.544625
2017-03-20,SUL,11132.58870833
2017-03-21,SUL,11670.842375
2017-03-22,SUL,11926.758
2017-03-23,SUL,12019.47154167
2017-03-24,SUL,12096.12366667
2017-03-25,SUL,10460.04245833
2017-03-26,SUL,8898.91429167
2017-03-27,SUL,11524.912375
2017-03-28,SUL,11781.435625
2017-03-29,SUL,11749.54104167
2017-03-30,SUL,11809.5715
2017-03-31,SUL,11848.92969325
2017-04-01,SUL,9896.81029167
2017-04-02,SUL,8692.70904167
2017-04-03,SUL,11621.272625
2017-04-04,SUL,12122.884375
2017-04-05,SUL,11881.400875
2017-04-06,SUL,11526.8405
2017-04-07,SUL,11595.10220833
2017-04-08,SUL,10235.36016667
2017-04-09,SUL,8957.33233333
2017-04-10,SUL,11927.10816667
2017-04-11,SUL,11960.70258333
2017-04-12,SUL,11592.24808333
2017-04-13,SUL,11360.59241667
2017-04-14,SUL,8706.257875
2017-04-15,SUL,9203.12483333
2017-04-16,SUL,8289.77291667
2017-04-17,SUL,11023.51120833
2017-04-18,SUL,11501.43504167
2017-04-19,SUL,11507.23983333
2017-04-20,SUL,11455.95766667
2017-04-21,SUL,9533.4855
2017-04-22,SUL,9079.93083333
2017-04-23,SUL,8226.090625
2017-04-24,SUL,10968.37275
2017-04-25,SUL,11318.446125
2017-04-26,SUL,10725.23741667
2017-04-27,SUL,10649.98329167
2017-04-28,SUL,10515.24116667
2017-04-29,SUL,9148.38604167
2017-04-30,SUL,9261.526836915
2017-05-01,SUL,7995.44133333
2017-05-02,SUL,10642.8155
2017-05-03,SUL,11128.90979167
2017-05-04,SUL,11121.695625
2017-05-05,SUL,11109.474125
2017-05-06,SUL,9579.31116667
2017-05-07,SUL,8259.937375
2017-05-08,SUL,10924.75725
2017-05-09,SUL,11167.063625
2017-05-10,SUL,11110.27270833
2017-05-11,SUL,11186.76504167
2017-05-12,SUL,11145.946625
2017-05-13,SUL,9514.72025
2017-05-14,SUL,7815.858625
2017-05-15,SUL,10465.17033333
2017-05-16,SUL,10992.86170833
2017-05-17,SUL,11049.46870833
2017-05-18,SUL,10936.90875
2017-05-19,SUL,10578.15879167
2017-05-20,SUL,9136.82125
2017-05-21,SUL,7750.69829167
2017-05-22,SUL,10309.67554167
2017-05-23,SUL,10848.81825
2017-05-24,SUL,10863.669125
2017-05-25,SUL,11006.01033333
2017-05-26,SUL,11041.30295833
2017-05-27,SUL,9517.75433333
2017-05-28,SUL,8096.01166667
2017-05-29,SUL,10569.69545833
2017-05-30,SUL,11097.822375
2017-05-31,SUL,10924.84242139
2017-06-01,SUL,10851.322125
2017-06-02,SUL,10787.1695
2017-06-03,SUL,9163.65279167
2017-06-04,SUL,7947.68416667
2017-06-05,SUL,10790.097
2017-06-06,SUL,11060.44125
2017-06-07,SUL,11087.88783333
2017-06-08,SUL,11046.60979167
2017-06-09,SUL,11132.963375
2017-06-10,SUL,9576.38658333
2017-06-11,SUL,8145.177125
2017-06-12,SUL,10632.75433333
2017-06-13,SUL,11069.64125
2017-06-14,SUL,11085.265125
2017-06-15,SUL,9321.9325
2017-06-16,SUL,10085.61204167
2017-06-17,SUL,9083.12829167
2017-06-18,SUL,8071.30479167
2017-06-19,SUL,10854.81954167
2017-06-20,SUL,11387.14004167
2017-06-21,SUL,11273.76354167
2017-06-22,SUL,11233.01116667
2017-06-23,SUL,11142.33233333
2017-06-24,SUL,9619.80570833
2017-06-25,SUL,8093.46804167
2017-06-26,SUL,10722.154375
2017-06-27,SUL,11099.9675
2017-06-28,SUL,11264.67716667
2017-06-29,SUL,11323.77408333
2017-06-30,SUL,10953.48372543
2017-07-01,SUL,9557.39216667
2017-07-02,SUL,8211.530625
2017-07-03,SUL,10867.93354167
2017-07-04,SUL,11167.70854167
2017-07-05,SUL,11169.095125
2017-07-06,SUL,11204.79341667
2017-07-07,SUL,11215.59679167
2017-07-08,SUL,9552.99045833
2017-07-09,SUL,8223.20983333
2017-07-10,SUL,10885.115625
2017-07-11,SUL,11309.092375
2017-07-12,SUL,11375.828
2017-07-13,SUL,11336.04491667
2017-07-14,SUL,11334.23933333
2017-07-15,SUL,9679.006875
2017-07-16,SUL,8316.16745833
2017-07-17,SUL,11124.14108333
2017-07-18,SUL,11513.97454167
2017-07-19,SUL,11497.50866667
2017-07-20,SUL,11487.70741667
2017-07-21,SUL,11300.359875
2017-07-22,SUL,9637.950375
2017-07-23,SUL,8208.20045833
2017-07-24,SUL,10768.043625
2017-07-25,SUL,11164.42695833
2017-07-26,SUL,11308.63508333
2017-07-27,SUL,11285.69275
2017-07-28,SUL,11179.90925
2017-07-29,SUL,9676.7745
2017-07-30,SUL,8388.8175
2017-07-31,SUL,10872.74781419
2017-08-01,SUL,11321.45670833
2017-08-02,SUL,11363.60041667
2017-08-03,SUL,11050.14204167
2017-08-04,SUL,10928.10745833
2017-08-05,SUL,9544.50816667
2017-08-06,SUL,8214.36879167
2017-08-07,SUL,10767.012125
2017-08-08,SUL,11301.67408333
2017-08-09,SUL,11442.94845833
2017-08-10,SUL,11686.47941667
2017-08-11,SUL,11335.19275
2017-08-12,SUL,9730.79558333
2017-08-13,SUL,8181.58716667
2017-08-14,SUL,10513.46183333
2017-08-15,SUL,10966.50575
2017-08-16,SUL,11086.99575
2017-08-17,SUL,11103.61066667
2017-08-18,SUL,11066.377
2017-08-19,SUL,9601.669125
2017-08-20,SUL,7927.19454167
2017-08-21,SUL,10477.1955
2017-08-22,SUL,11065.66504167
2017-08-23,SUL,11186.085875
2017-08-24,SUL,11419.90370833
2017-08-25,SUL,11383.47570833
2017-08-26,SUL,9789.91579167
2017-08-27,SUL,8432.20975
2017-08-28,SUL,11126.844125
2017-08-29,SUL,11735.8255
2017-08-30,SUL,11675.332125
2017-08-31,SUL,11182.691045175
2017-09-01,SUL,11254.28766667
2017-09-02,SUL,9794.347875
2017-09-03,SUL,8549.885875
2017-09-04,SUL,11557.93508333
2017-09-05,SUL,11560.74616667
2017-09-06,SUL,11389.04745833
2017-09-07,SUL,9575.79679167
2017-09-08,SUL,10601.75658333
2017-09-09,SUL,9534.78116667
2017-09-10,SUL,8754.41845833
2017-09-11,SUL,11481.14820833
2017-09-12,SUL,11810.30145833
2017-09-13,SUL,11892.59475
2017-09-14,SUL,11978.63566667
2017-09-15,SUL,11778.34504167
2017-09-16,SUL,9895.45479167
2017-09-17,SUL,8392.734875
2017-09-18,SUL,11093.46195833
2017-09-19,SUL,11579.00325
2017-09-20,SUL,11284.65808333
2017-09-21,SUL,12060.04929167
2017-09-22,SUL,12150.88016667
2017-09-23,SUL,10102.93041667
2017-09-24,SUL,8528.66441667
2017-09-25,SUL,11216.275125
2017-09-26,SUL,11756.45375
2017-09-27,SUL,11847.63825
2017-09-28,SUL,11613.04908333
2017-09-29,SUL,11241.30975
2017-09-30,SUL,10277.135045985
2017-10-01,SUL,8055.37675
2017-10-02,SUL,10372.90395833
2017-10-03,SUL,10751.51183333
2017-10-04,SUL,11067.15966667
2017-10-05,SUL,11465.65166667
2017-10-06,SUL,11713.19066667
2017-10-07,SUL,9540.66266667
2017-10-08,SUL,8150.531375
2017-10-09,SUL,10812.57566667
2017-10-10,SUL,11408.804375
2017-10-11,SUL,11596.4315
2017-10-12,SUL,9512.51708333
2017-10-13,SUL,10793.66045833
2017-10-14,SUL,9285.627125
2017-10-15,SUL,8038.52273913
2017-10-16,SUL,10855.43429167
2017-10-17,SUL,11620.454125
2017-10-18,SUL,12183.15258333
2017-10-19,SUL,11614.34520833
2017-10-20,SUL,11442.64270833
2017-10-21,SUL,9823.62716667
2017-10-22,SUL,8119.47995833
2017-10-23,SUL,10622.793875
2017-10-24,SUL,11207.37129167
2017-10-25,SUL,11232.24733333
2017-10-26,SUL,11231.94454167
2017-10-27,SUL,11411.09645833
2017-10-28,SUL,9825.56175
2017-10-29,SUL,8440.89395833
2017-10-30,SUL,11024.23279167
2017-10-31,SUL,11112.296709385
2017-11-01,SUL,11206.18604167
2017-11-02,SUL,9139.08216667
2017-11-03,SUL,10354.13475
2017-11-04,SUL,9256.53016667
2017-11-05,SUL,8004.09066667
2017-11-06,SUL,10726.218125
2017-11-07,SUL,11395.37370833
2017-11-08,SUL,11428.12445833
2017-11-09,SUL,11677.03208333
2017-11-10,SUL,11654.14195833
2017-11-11,SUL,9740.12945833
2017-11-12,SUL,8322.47954167
2017-11-13,SUL,11231.645875
2017-11-14,SUL,11815.02004167
2017-11-15,SUL,10554.254125
2017-11-16,SUL,12442.91620833
2017-11-17,SUL,11700.43295833
2017-11-18,SUL,9853.41479167
2017-11-19,SUL,8316.56970833
2017-11-20,SUL,11311.67483333
2017-11-21,SUL,11834.56516667
2017-11-22,SUL,11507.695
2017-11-23,SUL,11647.777625
2017-11-24,SUL,12123.79504167
2017-11-25,SUL,10314.45820833
2017-11-26,SUL,8712.506375
2017-11-27,SUL,11577.06854167
2017-11-28,SUL,12151.67
2017-11-29,SUL,12263.393125
2017-11-30,SUL,11633.232037855
2017-12-01,SUL,11967.59333333
2017-12-02,SUL,10592.95016667
2017-12-03,SUL,9377.35916667
2017-12-04,SUL,12239.62491667
2017-12-05,SUL,12490.43266667
2017-12-06,SUL,12712.85008333
2017-12-07,SUL,12728.83316667
2017-12-08,SUL,12682.18533333
2017-12-09,SUL,11114.708125
2017-12-10,SUL,9956.40216667
2017-12-11,SUL,12586.29904167
2017-12-12,SUL,12465.15895833
2017-12-13,SUL,13004.76375
2017-12-14,SUL,13634.89929167
2017-12-15,SUL,13657.84654167
2017-12-16,SUL,12168.66658333
2017-12-17,SUL,10536.885875
2017-12-18,SUL,12167.85233333
2017-12-19,SUL,12405.25941667
2017-12-20,SUL,12181.99495833
2017-12-21,SUL,11927.05783333
2017-12-22,SUL,12111.15666667
2017-12-23,SUL,10633.90433333
2017-12-24,SUL,8825.051875
2017-12-25,SUL,7681.52333333
2017-12-26,SUL,9829.91941667
2017-12-27,SUL,10922.37525
2017-12-28,SUL,11147.35379167
2017-12-29,SUL,10578.49341667
2017-12-30,SUL,9428.14066667
2017-12-31,SUL,10306.434241445
2018-01-01,SUL,8350.80920833
2018-01-02,SUL,10178.03254167
2018-01-03,SUL,11138.50520833
2018-01-04,SUL,11696.33566667
2018-01-05,SUL,12369.50083333
2018-01-06,SUL,11012.35345833
2018-01-07,SUL,9312.76683333
2018-01-08,SUL,11720.490875
2018-01-09,SUL,12113.092
2018-01-10,SUL,12334.14575
2018-01-11,SUL,12497.33883333
2018-01-12,SUL,12617.27745833
2018-01-13,SUL,11065.13904167
2018-01-14,SUL,9762.380875
2018-01-15,SUL,12586.92879167
2018-01-16,SUL,12864.55316667
2018-01-17,SUL,12886.64154167
2018-01-18,SUL,13272.85220833
2018-01-19,SUL,12956.82445833
2018-01-20,SUL,11008.30729167
2018-01-21,SUL,9360.025125
2018-01-22,SUL,12099.57070833
2018-01-23,SUL,12685.71466667
2018-01-24,SUL,12930.25145833
2018-01-25,SUL,12568.32975
2018-01-26,SUL,12497.27441667
2018-01-27,SUL,10838.219375
2018-01-28,SUL,9588.59845833
2018-01-29,SUL,12529.50216667
2018-01-30,SUL,12751.91041667
2018-01-31,SUL,12517.871773390001
2018-02-01,SUL,12995.038625
2018-02-02,SUL,12896.37016667
2018-02-03,SUL,11302.43075
2018-02-04,SUL,9777.02875
2018-02-05,SUL,12662.59016667
2018-02-06,SUL,13226.0895
2018-02-07,SUL,13618.766375
2018-02-08,SUL,13885.48454167
2018-02-09,SUL,13842.17470833
2018-02-10,SUL,11425.27104167
2018-02-11,SUL,9751.716625
2018-02-12,SUL,10882.48833333
2018-02-13,SUL,10803.787375
2018-02-14,SUL,12039.41425
2018-02-15,SUL,12384.855125
2018-02-16,SUL,12575.22404167
2018-02-17,SUL,11019.88808333
2018-02-18,SUL,9771.17629167
2018-02-19,SUL,12466.31591667
2018-02-20,SUL,12671.12275
2018-02-21,SUL,12765.486375
2018-02-22,SUL,12634.37220833
2018-02-23,SUL,12650.87725
2018-02-24,SUL,11176.4645
2018-02-25,SUL,9922.785875
2018-02-26,SUL,13029.57379167
2018-02-27,SUL,13220.184375
2018-02-28,SUL,12733.280261659998
2018-03-01,SUL,13535.453
2018-03-02,SUL,13617.922625
2018-03-03,SUL,11634.917375
2018-03-04,SUL,10107.48195833
2018-03-05,SUL,13303.394
2018-03-06,SUL,13494.51066667
2018-03-07,SUL,12943.257
2018-03-08,SUL,12774.003375
2018-03-09,SUL,12784.18929167
2018-03-10,SUL,11461.70966667
2018-03-11,SUL,10564.63745833
2018-03-12,SUL,12888.33970833
2018-03-13,SUL,13006.84225
2018-03-14,SUL,13131.05833333
2018-03-15,SUL,12592.56545833
2018-03-16,SUL,12328.890375
2018-03-17,SUL,11160.008625
2018-03-18,SUL,10375.70016667
2018-03-19,SUL,12859.574
2018-03-20,SUL,12306.5695
2018-03-21,SUL,11915.18595833
2018-03-22,SUL,11938.24520833
2018-03-23,SUL,12502.80291667
2018-03-24,SUL,11115.663125
2018-03-25,SUL,8912.61975
2018-03-26,SUL,11039.32866667
2018-03-27,SUL,11639.906125
2018-03-28,SUL,12047.145625
2018-03-29,SUL,12097.280375
2018-03-30,SUL,9225.387375
2018-03-31,SUL,10774.117606284999
2018-04-01,SUL,8450.11183333
2018-04-02,SUL,11486.35675
2018-04-03,SUL,12031.489125
2018-04-04,SUL,12092.32991667
2018-04-05,SUL,12115.459
2018-04-06,SUL,12161.70970833
2018-04-07,SUL,10775.84033333
2018-04-08,SUL,9590.99583333
2018-04-09,SUL,12524.79425
2018-04-10,SUL,12931.50320833
2018-04-11,SUL,13145.3155
2018-04-12,SUL,13197.49975
2018-04-13,SUL,12537.64129167
2018-04-14,SUL,10384.527
2018-04-15,SUL,8652.25095833
2018-04-16,SUL,11289.07641667
2018-04-17,SUL,11723.69558333
2018-04-18,SUL,12017.1225
2018-04-19,SUL,12345.47641667
2018-04-20,SUL,12390.2115
2018-04-21,SUL,9890.90791667
2018-04-22,SUL,9124.33325
2018-04-23,SUL,12093.76604167
2018-04-24,SUL,12608.78333333
2018-04-25,SUL,12853.94070833
2018-04-26,SUL,12821.25895833
2018-04-27,SUL,12726.92749976
2018-04-28,SUL,11150.46875
2018-04-29,SUL,9664.637375
2018-04-30,SUL,11697.27101547
2018-05-01,SUL,9788.35645833
2018-05-02,SUL,11868.00304167
2018-05-03,SUL,12369.116
2018-05-04,SUL,12394.204625
2018-05-05,SUL,10615.50858333
2018-05-06,SUL,9066.217125
2018-05-07,SUL,11593.72008333
2018-05-08,SUL,11854.04966667
2018-05-09,SUL,11926.49908333
2018-05-10,SUL,12052.41975
2018-05-11,SUL,11802.202875
2018-05-12,SUL,9920.23679167
2018-05-13,SUL,8371.84429167
2018-05-14,SUL,11188.30420827
2018-05-15,SUL,11699.82896006
2018-05-16,SUL,11456.80708327
2018-05-17,SUL,11475.96991667
2018-05-18,SUL,11475.50679167
2018-05-19,SUL,9396.22595833
2018-05-20,SUL,8072.88
2018-05-21,SUL,10671.70458333
2018-05-22,SUL,11031.06258333
2018-05-23,SUL,10896.75883333
2018-05-24,SUL,10499.31058333
2018-05-25,SUL,10099.79241667
2018-05-26,SUL,8584.27695833
2018-05-27,SUL,7668.74829167
2018-05-28,SUL,9231.07645833
2018-05-29,SUL,9107.836375
2018-05-30,SUL,9000.71433333
2018-05-31,SUL,9448.443770825
2018-06-01,SUL,9230.42016667
2018-06-02,SUL,8839.92125
2018-06-03,SUL,8123.599125
2018-06-04,SUL,10563.78395833
2018-06-05,SUL,11070.02095833
2018-06-06,SUL,11189.30304167
2018-06-07,SUL,11357.17604167
2018-06-08,SUL,11289.563
2018-06-09,SUL,9849.78654167
2018-06-10,SUL,8476.02491667
2018-06-11,SUL,11047.90620833
2018-06-12,SUL,11294.22454167
2018-06-13,SUL,11162.23079167
2018-06-14,SUL,11504.41120833
2018-06-15,SUL,11721.26679167
2018-06-16,SUL,10396.34954167
2018-06-17,SUL,8851.04666667
2018-06-18,SUL,11370.52575
2018-06-19,SUL,11614.301
2018-06-20,SUL,11478.28845833
2018-06-21,SUL,11315.65833333
2018-06-22,SUL,11163.21283333
2018-06-23,SUL,9972.715375
2018-06-24,SUL,8656.47816667
2018-06-25,SUL,11276.38379167
2018-06-26,SUL,11491.45129167
2018-06-27,SUL,11243.89083333
2018-06-28,SUL,11505.60920833
2018-06-29,SUL,11366.47016667
2018-06-30,SUL,10387.508426225
2018-07-01,SUL,8392.74075
2018-07-02,SUL,10779.96745833
2018-07-03,SUL,11489.342625
2018-07-04,SUL,11707.91416667
2018-07-05,SUL,11607.599875
2018-07-06,SUL,11136.87666667
2018-07-07,SUL,9803.55875
2018-07-08,SUL,8480.15116667
2018-07-09,SUL,11124.82520833
2018-07-10,SUL,11538.73525
2018-07-11,SUL,11590.35670833
2018-07-12,SUL,11602.10362492
2018-07-13,SUL,11474.37137598
2018-07-14,SUL,9900.78254023
2018-07-15,SUL,8488.18483333
2018-07-16,SUL,11187.74845833
2018-07-17,SUL,11594.10608333
2018-07-18,SUL,11495.81033333
2018-07-19,SUL,11499.51620833
2018-07-20,SUL,11494.17491643
2018-07-21,SUL,9787.496
2018-07-22,SUL,8412.623625
2018-07-23,SUL,11195.44458333
2018-07-24,SUL,11790.6705
2018-07-25,SUL,11616.203
2018-07-26,SUL,11484.91225
2018-07-27,SUL,11428.528875
2018-07-28,SUL,9893.89666667
2018-07-29,SUL,8480.51833333
2018-07-30,SUL,11071.036875
2018-07-31,SUL,11247.979109330001
2018-08-01,SUL,11578.27954167
2018-08-02,SUL,11509.7335
2018-08-03,SUL,11323.71816667
2018-08-04,SUL,9587.46141667
2018-08-05,SUL,8308.99525
2018-08-06,SUL,10927.27195833
2018-08-07,SUL,11284.42658333
2018-08-08,SUL,11324.648375
2018-08-09,SUL,11509.32816667
2018-08-10,SUL,11456.98070833
2018-08-11,SUL,9826.4155
2018-08-12,SUL,8267.24554167
2018-08-13,SUL,10974.97645833
2018-08-14,SUL,11380.55070921
2018-08-15,SUL,11489.84641667
2018-08-16,SUL,11503.82116667
2018-08-17,SUL,11325.96354167
2018-08-18,SUL,9782.727
2018-08-19,SUL,8502.761625
2018-08-20,SUL,11328.105625
2018-08-21,SUL,11614.31691667
2018-08-22,SUL,11489.31329167
2018-08-23,SUL,11173.358625
2018-08-24,SUL,11138.67937768
2018-08-25,SUL,8025.58570833
2018-08-26,SUL,8244.81570833
2018-08-27,SUL,10922.20708333
2018-08-28,SUL,11281.454375
2018-08-29,SUL,11401.66666667
2018-08-30,SUL,11468.70454167
2018-08-31,SUL,11299.413915575
2018-09-01,SUL,9779.8235
2018-09-02,SUL,8379.146375
2018-09-03,SUL,10800.56691667
2018-09-04,SUL,11002.27275
2018-09-05,SUL,10893.87841667
2018-09-06,SUL,10797.27054167
2018-09-07,SUL,8948.55258333
2018-09-08,SUL,8687.448125
2018-09-09,SUL,8016.51225
2018-09-10,SUL,10826.84945833
2018-09-11,SUL,11187.574
2018-09-12,SUL,11350.9675
2018-09-13,SUL,11386.30254167
2018-09-14,SUL,11370.74804167
2018-09-15,SUL,9871.39229167
2018-09-16,SUL,8334.55108333
2018-09-17,SUL,11031.79825
2018-09-18,SUL,11383.24325
2018-09-19,SUL,11520.57458333
2018-09-20,SUL,10721.27791667
2018-09-21,SUL,11243.53454167
2018-09-22,SUL,10207.62883333
2018-09-23,SUL,8813.045875
2018-09-24,SUL,11419.140875
2018-09-25,SUL,11756.90658333
2018-09-26,SUL,11738.53608333
2018-09-27,SUL,11580.90633333
2018-09-28,SUL,11622.332
2018-09-29,SUL,10337.24441667
2018-09-30,SUL,9745.883212605
2018-10-01,SUL,11562.23358333
2018-10-02,SUL,11731.9075
2018-10-03,SUL,11588.885
2018-10-04,SUL,11369.37379167
2018-10-05,SUL,11389.66
2018-10-06,SUL,9610.754375
2018-10-07,SUL,8245.84841667
2018-10-08,SUL,11130.81758333
2018-10-09,SUL,11783.68887521
2018-10-10,SUL,11627.22708333
2018-10-11,SUL,11294.176375
2018-10-12,SUL,9223.31291667
2018-10-13,SUL,9129.67033333
2018-10-14,SUL,8257.244875
2018-10-15,SUL,10995.781625
2018-10-16,SUL,11614.04066667
2018-10-17,SUL,11863.87845833
2018-10-18,SUL,11631.86595833
2018-10-19,SUL,11538.44604167
2018-10-20,SUL,9793.98908333
2018-10-21,SUL,8238.70154167
2018-10-22,SUL,11296.56425
2018-10-23,SUL,11674.20141667
2018-10-24,SUL,11561.69133333
2018-10-25,SUL,11581.93583333
2018-10-26,SUL,11574.578875
2018-10-27,SUL,9737.561875
2018-10-28,SUL,8068.14679167
2018-10-29,SUL,10947.00991667
2018-10-30,SUL,11907.98533322
2018-10-31,SUL,11355.243268999999
2018-11-01,SUL,11040.146375
2018-11-02,SUL,9054.894875
2018-11-03,SUL,9190.53100069
2018-11-04,SUL,8314.64278275
2018-11-05,SUL,11258.10149816
2018-11-06,SUL,11880.75158333
2018-11-07,SUL,11902.62916667
2018-11-08,SUL,11723.316625
2018-11-09,SUL,11931.6825
2018-11-10,SUL,10825.695375
2018-11-11,SUL,9649.65495833
2018-11-12,SUL,12952.13283333
2018-11-13,SUL,13445.51845833
2018-11-14,SUL,12841.82295833
2018-11-15,SUL,10811.82208333
2018-11-16,SUL,11703.01870833
