data,subsistema,ena
2023-11-24,SUL,34781.48828125
2023-11-25,NORDESTE,2102.98999023
2023-11-25,NORTE,1599.94897461
2023-11-25,SUDESTE,23235.12109375
2023-11-25,SUL,29184.95507813
2023-11-26,NORDESTE,1930.27001953
2023-11-26,NORTE,1601.22998047
2023-11-26,SUDESTE,24183.203125
2023-11-26,SUL,24358.91796875
2023-11-27,NORDESTE,1767.88098145
2023-11-27,NORTE,1620.73498535
2023-11-27,SUDESTE,25367.40039063
2023-11-27,SUL,21415.92382813
2023-11-28,NORDESTE,1618.30700684
2023-11-28,NORTE,1656.76696777
2023-11-28,SUDESTE,26415.28710938
2023-11-28,SUL,23517.38671875
2023-11-29,NORDESTE,1527.48596191
2023-11-29,NORTE,1675.35400391
2023-11-29,SUDESTE,27982.8046875
2023-11-29,SUL,29621.51953125
2023-11-30,NORDESTE,1470.38098145
2023-11-30,NORTE,1683.04602051
2023-11-30,SUDESTE,29193.86328125
2023-11-30,SUL,29653.48828125
2023-12-01,NORDESTE,1426.13500977
2023-12-01,NORTE,1721.63793945
2023-12-01,SUDESTE,30493.40625
2023-12-01,SUL,26716.06445313
2023-12-02,NORDESTE,1353.46899414
2023-12-02,NORTE,1771.68505859
2023-12-02,SUDESTE,30291.10546875
2023-12-02,SUL,22870.8984375
2023-12-03,NORDESTE,1278.5949707
2023-12-03,NORTE,1822.29699707
2023-12-03,SUDESTE,29791.24414063
2023-12-03,SUL,21151.62304688
2023-12-04,NORDESTE,1251.5760498
2023-12-04,NORTE,1847.57299805
2023-12-04,SUDESTE,29850.37695313
2023-12-04,SUL,22749.76171875
2023-12-05,NORDESTE,1246.99902344
2023-12-05,NORTE,1869.77001953
2023-12-05,SUDESTE,30230.546875
2023-12-05,SUL,23537.39257813
2023-12-06,NORDESTE,1309.14294434
2023-12-06,NORTE,1893.53295898
2023-12-06,SUDESTE,30406.60742188
2023-12-06,SUL,22895.88085938
2023-12-07,NORDESTE,1378.39001465
2023-12-07,NORTE,1899.83300781
2023-12-07,SUDESTE,30374.49023438
2023-12-07,SUL,23587.23828125
2023-12-08,NORDESTE,1410.3170166
2023-12-08,NORTE,1926.16699219
2023-12-08,SUDESTE,30580.484375
2023-12-08,SUL,23727.60742188
2023-12-09,NORDESTE,1421.76904297
2023-12-09,NORTE,2007.67797852
2023-12-09,SUDESTE,31353.26367188
2023-12-09,SUL,22334.31054688
2023-12-10,NORDESTE,1427.13000488
2023-12-10,NORTE,2087.31689453
2023-12-10,SUDESTE,31617.40234375
2023-12-10,SUL,20993.48046875
2023-12-11,NORDESTE,1447.53295898
2023-12-11,NORTE,2140.52197266
2023-12-11,SUDESTE,32147.08203125
2023-12-11,SUL,19915.1640625
2023-12-12,NORDESTE,1413.29101563
2023-12-12,NORTE,2177.54199219
2023-12-12,SUDESTE,31862.51171875
2023-12-12,SUL,18364.46875
2023-12-13,NORDESTE,1361.33398438
2023-12-13,NORTE,2165.68798828
2023-12-13,SUDESTE,31207.0390625
2023-12-13,SUL,16535.61132813
2023-12-14,NORDESTE,1342.37902832
2023-12-14,NORTE,2138.1809082
2023-12-14,SUDESTE,30160.35742188
2023-12-14,SUL,14919.08007813
2023-12-15,NORDESTE,1341.8079834
2023-12-15,NORTE,2167.69506836
2023-12-15,SUDESTE,28842.2421875
2023-12-15,SUL,13688.23730469
2023-12-16,NORDESTE,1400.89001465
2023-12-16,NORTE,2219.04296875
2023-12-16,SUDESTE,27594.21875
2023-12-16,SUL,12855.50195313
2023-12-17,NORDESTE,1512.57397461
2023-12-17,NORTE,2298.38696289
2023-12-17,SUDESTE,26245.56640625
2023-12-17,SUL,12409.76074219
2023-12-18,NORDESTE,1699.19396973
2023-12-18,NORTE,2367.90600586
2023-12-18,SUDESTE,25016.88476563
2023-12-18,SUL,12355.98046875
2023-12-19,NORDESTE,1907.22094727
2023-12-19,NORTE,2436.28295898
2023-12-19,SUDESTE,24235.8984375
2023-12-19,SUL,12328.19824219
2023-12-20,NORDESTE,2082.55908203
2023-12-20,NORTE,2507.19604492
2023-12-20,SUDESTE,23867.10351563
2023-12-20,SUL,11411.00488281
2023-12-21,NORDESTE,2238.68798828
2023-12-21,NORTE,2574.01196289
2023-12-21,SUDESTE,24000.48242188
2023-12-21,SUL,10329.29785156
2023-12-22,NORDESTE,2343.52392578
2023-12-22,NORTE,2661.40698242
2023-12-22,SUDESTE,24246.98046875
2023-12-22,SUL,9696.36816406
2023-12-23,NORDESTE,2365.97802734
2023-12-23,NORTE,2723.29907227
2023-12-23,SUDESTE,24663.609375
2023-12-23,SUL,10397.28222656
2023-12-24,NORDESTE,2348.52392578
2023-12-24,NORTE,2737.77294922
2023-12-24,SUDESTE,25428.65039063
2023-12-24,SUL,11356.77929688
2023-12-25,NORDESTE,2333.44604492
2023-12-25,NORTE,2733.93505859
2023-12-25,SUDESTE,26570.82226563
2023-12-25,SUL,11781.49804688
2023-12-26,NORDESTE,2321.61694336
2023-12-26,NORTE,2717.63305664
2023-12-26,SUDESTE,27068.6015625
2023-12-26,SUL,10830.98144531
2023-12-27,NORDESTE,2337.47412109
2023-12-27,NORTE,2718.84301758
2023-12-27,SUDESTE,26843.17382813
2023-12-27,SUL,9555.4765625
2023-12-28,NORDESTE,2376.04101563
2023-12-28,NORTE,2714.01611328
2023-12-28,SUDESTE,26730.2890625
2023-12-28,SUL,8643.33007813
2023-12-29,NORDESTE,2459.2409668
2023-12-29,NORTE,2724.90405273
2023-12-29,SUDESTE,26535.41992188
2023-12-29,SUL,7971.14306641
2023-12-30,NORDESTE,2587.91210938
2023-12-30,NORTE,2829.61791992
2023-12-30,SUDESTE,26496.30664063
2023-12-30,SUL,7284.53076172
2023-12-31,NORDESTE,2740.04296875
2023-12-31,NORTE,2971.71704102
2023-12-31,SUDESTE,26769.96289063
2023-12-31,SUL,6868.59619141
2024-01-01,NORDESTE,2928.74511719
2024-01-01,NORTE,3083.86206055
2024-01-01,SUDESTE,27529.71679688
2024-01-01,SUL,6210.63916016
2024-01-02,NORDESTE,3212.37011719
2024-01-02,NORTE,3194.94799805
2024-01-02,SUDESTE,28998.58789063
2024-01-02,SUL,5999.71386719
2024-01-03,NORDESTE,3535.15405273
2024-01-03,NORTE,3324.48193359
2024-01-03,SUDESTE,30493.53320313
2024-01-03,SUL,6163.56396484
2024-01-04,NORDESTE,3789.49609375
2024-01-04,NORTE,3468.90893555
2024-01-04,SUDESTE,32913.3984375
2024-01-04,SUL,6593.57080078
2024-01-05,NORDESTE,3925.69995117
2024-01-05,NORTE,3646.21899414
2024-01-05,SUDESTE,35943.40625
2024-01-05,SUL,6678.26123047
2024-01-06,NORDESTE,3886.09204102
2024-01-06,NORTE,3896.24804688
2024-01-06,SUDESTE,37910.37109375
2024-01-06,SUL,6470.40185547
2024-01-07,NORDESTE,3843.77709961
2024-01-07,NORTE,4264.39794922
2024-01-07,SUDESTE,37443.15234375
2024-01-07,SUL,5915.81005859
2024-01-08,NORDESTE,3724.5690918
2024-01-08,NORTE,4735.79882813
2024-01-08,SUDESTE,36474.04296875
2024-01-08,SUL,5496.37988281
2024-01-09,NORDESTE,3755.92602539
2024-01-09,NORTE,5147.09423828
2024-01-09,SUDESTE,35609.4921875
2024-01-09,SUL,5337.95898438
2024-01-10,NORDESTE,3838.7409668
2024-01-10,NORTE,5530.15185547
2024-01-10,SUDESTE,35671.45703125
2024-01-10,SUL,5428.05175781
2024-01-11,NORDESTE,3893.25195313
2024-01-11,NORTE,5928.65478516
2024-01-11,SUDESTE,36151.98828125
2024-01-11,SUL,5544.12402344
2024-01-12,NORDESTE,3909.44506836
2024-01-12,NORTE,6353.89794922
2024-01-12,SUDESTE,37027.8671875
2024-01-12,SUL,6003.421875
2024-01-13,NORDESTE,3926.44897461
2024-01-13,NORTE,6801.01904297
2024-01-13,SUDESTE,37330.4140625
2024-01-13,SUL,6089.78710938
2024-01-14,NORDESTE,4095.83691406
2024-01-14,NORTE,7288.34814453
2024-01-14,SUDESTE,36128.0703125
2024-01-14,SUL,5888.39697266
2024-01-15,NORDESTE,4369.80517578
2024-01-15,NORTE,7866.96191406
2024-01-15,SUDESTE,36153.8125
2024-01-15,SUL,5732.79785156
2024-01-16,NORDESTE,4600.61914063
2024-01-16,NORTE,8216.65039063
2024-01-16,SUDESTE,36436.87890625
2024-01-16,SUL,6180.63085938
2024-01-17,NORDESTE,4917.15722656
2024-01-17,NORTE,8272.29589844
2024-01-17,SUDESTE,36420.7578125
2024-01-17,SUL,7961.60400391
2024-01-18,NORDESTE,5264.10400391
2024-01-18,NORTE,8212.22363281
2024-01-18,SUDESTE,35855.33984375
2024-01-18,SUL,18241.9765625
2024-01-19,NORDESTE,5893.61914063
2024-01-19,NORTE,8083.36376953
2024-01-19,SUDESTE,35288.0390625
2024-01-19,SUL,28268.37695313
2024-01-20,NORDESTE,6666.64892578
2024-01-20,NORTE,7952.28320313
2024-01-20,SUDESTE,35212.53515625
2024-01-20,SUL,26448.63085938
2024-01-21,NORDESTE,7447.81298828
2024-01-21,NORTE,7797.46484375
2024-01-21,SUDESTE,35909.09375
2024-01-21,SUL,21002.32226563
2024-01-22,NORDESTE,8137.02392578
2024-01-22,NORTE,7619.45410156
2024-01-22,SUDESTE,36707.59765625
2024-01-22,SUL,16825.41210938
2024-01-23,NORDESTE,8771.2265625
2024-01-23,NORTE,7551.97021484
2024-01-23,SUDESTE,37860.59375
2024-01-23,SUL,14732.30273438
2024-01-24,NORDESTE,9379.13085938
2024-01-24,NORTE,7707.73388672
2024-01-24,SUDESTE,39300.828125
2024-01-24,SUL,13450.09375
2024-01-25,NORDESTE,10126.24902344
2024-01-25,NORTE,7853.92578125
2024-01-25,SUDESTE,41867.4921875
2024-01-25,SUL,12878.08496094
2024-01-26,NORDESTE,10982.24804688
2024-01-26,NORTE,8239.08691406
2024-01-26,SUDESTE,43323.33203125
2024-01-26,SUL,11752.77441406
2024-01-27,NORDESTE,11666.79589844
2024-01-27,NORTE,8578.97851563
2024-01-27,SUDESTE,43803.55859375
2024-01-27,SUL,11123.71777344
2024-01-28,NORDESTE,11881.50976563
2024-01-28,NORTE,9111.59863281
2024-01-28,SUDESTE,43827.01171875
2024-01-28,SUL,11130.86132813
2024-01-29,NORDESTE,12304.7265625
2024-01-29,NORTE,9449.125
2024-01-29,SUDESTE,42952.98828125
2024-01-29,SUL,11265.54980469
2024-01-30,NORDESTE,12316.1015625
2024-01-30,NORTE,10044.7421875
2024-01-30,SUDESTE,41628.65625
2024-01-30,SUL,10879.76855469
2024-01-31,NORDESTE,11702.62207031
2024-01-31,NORTE,10845.82519531
2024-01-31,SUDESTE,40822.8828125
2024-01-31,SUL,9716.44238281
2024-02-01,NORDESTE,9918.32617188
2024-02-01,NORTE,11964.02734375
2024-02-01,SUDESTE,39670.359375
2024-02-01,SUL,8522.89355469
2024-02-02,NORDESTE,8248.0703125
2024-02-02,NORTE,13109.07910156
2024-02-02,SUDESTE,39223.52734375
2024-02-02,SUL,7714.39990234
2024-02-03,NORDESTE,7631.71777344
2024-02-03,NORTE,14300.25390625
2024-02-03,SUDESTE,38671.83203125
2024-02-03,SUL,7095.72607422
2024-02-04,NORDESTE,7273.37597656
2024-02-04,NORTE,15116.09765625
2024-02-04,SUDESTE,37910.296875
2024-02-04,SUL,6627.80712891
2024-02-05,NORDESTE,7094.64697266
2024-02-05,NORTE,15402.52734375
2024-02-05,SUDESTE,36952.5390625
2024-02-05,SUL,6251.21289063
2024-02-06,NORDESTE,7182.06494141
2024-02-06,NORTE,15366.65527344
2024-02-06,SUDESTE,36564.828125
2024-02-06,SUL,6042.92822266
2024-02-07,NORDESTE,7521.56201172
2024-02-07,NORTE,15356.92773438
2024-02-07,SUDESTE,36682.2734375
2024-02-07,SUL,5763.17675781
2024-02-08,NORDESTE,7949.69677734
2024-02-08,NORTE,15371.47558594
2024-02-08,SUDESTE,37487.58203125
2024-02-08,SUL,5557.47119141
2024-02-09,NORDESTE,8348.98144531
2024-02-09,NORTE,15404.38964844
2024-02-09,SUDESTE,38553.87890625
2024-02-09,SUL,5403.90917969
2024-02-10,NORDESTE,8576.39453125
2024-02-10,NORTE,15474.95996094
2024-02-10,SUDESTE,39303.7734375
2024-02-10,SUL,5197.14404297
2024-02-11,NORDESTE,8892.78222656
2024-02-11,NORTE,15501.60742188
2024-02-11,SUDESTE,39624.578125
2024-02-11,SUL,4936.95898438
2024-02-12,NORDESTE,9186.47070313
2024-02-12,NORTE,15547.78808594
2024-02-12,SUDESTE,39727.34765625
2024-02-12,SUL,4658.55322266
2024-02-13,NORDESTE,9330.70800781
2024-02-13,NORTE,15652.1953125
2024-02-13,SUDESTE,39509.06640625
2024-02-13,SUL,5008.60693359
2024-02-14,NORDESTE,9360.19824219
2024-02-14,NORTE,15953.5234375
2024-02-14,SUDESTE,39066.09765625
2024-02-14,SUL,6073.42089844
2024-02-15,NORDESTE,9415.52539063
2024-02-15,NORTE,16072.30566406
2024-02-15,SUDESTE,37995.375
2024-02-15,SUL,7047.72216797
2024-02-16,NORDESTE,9527.81152344
2024-02-16,NORTE,16307.46191406
2024-02-16,SUDESTE,37923.30078125
2024-02-16,SUL,7824.72412109
2024-02-17,NORDESTE,9672.47558594
2024-02-17,NORTE,16549.81835938
2024-02-17,SUDESTE,38565.19140625
2024-02-17,SUL,8321.43945313
2024-02-18,NORDESTE,9845.296875
2024-02-18,NORTE,16626.97070313
2024-02-18,SUDESTE,40141.265625
2024-02-18,SUL,8702.75195313
2024-02-19,NORDESTE,9873.33496094
2024-02-19,NORTE,16889.78515625
2024-02-19,SUDESTE,41683.84765625
2024-02-19,SUL,8978.34765625
2024-02-20,NORDESTE,10336.78417969
2024-02-20,NORTE,17383.95507813
2024-02-20,SUDESTE,44245.22265625
2024-02-20,SUL,9124.79589844
2024-02-21,NORDESTE,10886.83007813
2024-02-21,NORTE,17721.26757813
2024-02-21,SUDESTE,49165.05859375
2024-02-21,SUL,8881.29785156
2024-02-22,NORDESTE,11674.26367188
2024-02-22,NORTE,18030.203125
2024-02-22,SUDESTE,53435.61328125
2024-02-22,SUL,8146.53515625
2024-02-23,NORDESTE,11613.56152344
2024-02-23,NORTE,18473.67578125
2024-02-23,SUDESTE,56389.45703125
2024-02-23,SUL,7438.54589844
2024-02-24,NORDESTE,11836.41894531
2024-02-24,NORTE,18940.56835938
2024-02-24,SUDESTE,57573.234375
2024-02-24,SUL,7091.74511719
2024-02-25,NORDESTE,12141.66992188
2024-02-25,NORTE,19250.22070313
2024-02-25,SUDESTE,56915.44921875
2024-02-25,SUL,6958.23486328
2024-02-26,NORDESTE,12217.36914063
2024-02-26,NORTE,19826.1796875
2024-02-26,SUDESTE,55267.43359375
2024-02-26,SUL,7168.72900391
2024-02-27,NORDESTE,11841.40625
2024-02-27,NORTE,20378.91210938
2024-02-27,SUDESTE,53091.6484375
2024-02-27,SUL,8601.7109375
2024-02-28,NORDESTE,11207.69628906
2024-02-28,NORTE,20841.6796875
2024-02-28,SUDESTE,51126.77734375
2024-02-28,SUL,9170.22851563
2024-02-29,NORDESTE,10823.54199219
2024-02-29,NORTE,20904.68164063
2024-02-29,SUDESTE,49178.50390625
2024-02-29,SUL,10079.71972656
2024-03-01,NORDESTE,10534.90527344
2024-03-01,NORTE,20813.96875
2024-03-01,SUDESTE,47664.07421875
2024-03-01,SUL,9997.58300781
2024-03-02,NORDESTE,10237.96191406
2024-03-02,NORTE,20586.46289063
2024-03-02,SUDESTE,46743.6171875
2024-03-02,SUL,9310.46679688
2024-03-03,NORDESTE,9721.22265625
2024-03-03,NORTE,20280.42578125
2024-03-03,SUDESTE,45795.78515625
2024-03-03,SUL,8744.81152344
2024-03-04,NORDESTE,9655.63769531
2024-03-04,NORTE,19966.4375
2024-03-04,SUDESTE,45425.515625
2024-03-04,SUL,8369.79785156
2024-03-05,NORDESTE,10059.07617188
2024-03-05,NORTE,19587.43359375
2024-03-05,SUDESTE,44900.76953125
2024-03-05,SUL,8470.58496094
2024-03-06,NORDESTE,10307.98730469
2024-03-06,NORTE,19262.68945313
2024-03-06,SUDESTE,44593.3203125
2024-03-06,SUL,9688.41210938
2024-03-07,NORDESTE,10553.37109375
2024-03-07,NORTE,18905.88476563
2024-03-07,SUDESTE,43935.0703125
2024-03-07,SUL,10178.70898438
2024-03-08,NORDESTE,10920.703125
2024-03-08,NORTE,18735.98046875
2024-03-08,SUDESTE,43663.1171875
2024-03-08,SUL,12345.359375
2024-03-09,NORDESTE,11037.96777344
2024-03-09,NORTE,18738.84375
2024-03-09,SUDESTE,43669.203125
2024-03-09,SUL,15799.70507813
2024-03-10,NORDESTE,11052.80957031
2024-03-10,NORTE,18654.4921875
2024-03-10,SUDESTE,43714.99609375
2024-03-10,SUL,17072.91796875
2024-03-11,NORDESTE,11022.33691406
2024-03-11,NORTE,18491.86132813
2024-03-11,SUDESTE,43770.98828125
2024-03-11,SUL,16105.23242188
2024-03-12,NORDESTE,10983.90332031
2024-03-12,NORTE,18322.23046875
2024-03-12,SUDESTE,43667.9375
2024-03-12,SUL,14076.11328125
2024-03-13,NORDESTE,10657.95117188
2024-03-13,NORTE,18154.3125
2024-03-13,SUDESTE,43586.796875
2024-03-13,SUL,12174.72851563
2024-03-14,NORDESTE,10213.48144531
2024-03-14,NORTE,18077.34570313
2024-03-14,SUDESTE,43600.37109375
2024-03-14,SUL,10700.69140625
2024-03-15,NORDESTE,9642.13183594
2024-03-15,NORTE,17853.4921875
2024-03-15,SUDESTE,43363.26953125
2024-03-15,SUL,9587.02636719
2024-03-16,NORDESTE,9023.14355469
2024-03-16,NORTE,17618.52929688
2024-03-16,SUDESTE,43412.953125
2024-03-16,SUL,9252.63574219
2024-03-17,NORDESTE,8454.82324219
2024-03-17,NORTE,17437.74609375
2024-03-17,SUDESTE,42458.37109375
2024-03-17,SUL,10387.62890625
2024-03-18,NORDESTE,7986.67480469
2024-03-18,NORTE,17294.15820313
2024-03-18,SUDESTE,41702.32421875
2024-03-18,SUL,10724.83007813
2024-03-19,NORDESTE,7586.43017578
2024-03-19,NORTE,17181.921875
2024-03-19,SUDESTE,41690.84765625
2024-03-19,SUL,10814.32910156
2024-03-20,NORDESTE,7233.52392578
2024-03-20,NORTE,17386.62695313
2024-03-20,SUDESTE,41628.37109375
2024-03-20,SUL,11013.84277344
2024-03-21,NORDESTE,6950.55810547
2024-03-21,NORTE,17500.3046875
2024-03-21,SUDESTE,41574.45703125
2024-03-21,SUL,10681.30371094
2024-03-22,NORDESTE,6785.72607422
2024-03-22,NORTE,17696.66601563
2024-03-22,SUDESTE,42268.49609375
2024-03-22,SUL,9862.0859375
2024-03-23,NORDESTE,6669.29003906
2024-03-23,NORTE,18008.31640625
2024-03-23,SUDESTE,43794.54296875
2024-03-23,SUL,8768.44921875
2024-03-24,NORDESTE,6512.52490234
2024-03-24,NORTE,18215.421875
2024-03-24,SUDESTE,45951.57421875
2024-03-24,SUL,7698.00585938
2024-03-25,NORDESTE,6328.9609375
2024-03-25,NORTE,18615.72070313
2024-03-25,SUDESTE,47246.64453125
2024-03-25,SUL,6960.26123047
2024-03-26,NORDESTE,6143.08691406
2024-03-26,NORTE,19521.2109375
2024-03-26,SUDESTE,48566.71875
2024-03-26,SUL,6368.62792969
2024-03-27,NORDESTE,6033.30175781
2024-03-27,NORTE,20025.4765625
2024-03-27,SUDESTE,50191.375
2024-03-27,SUL,5876.12207031
2024-03-28,NORDESTE,5955.96777344
2024-03-28,NORTE,20004.11914063
2024-03-28,SUDESTE,52401.23046875
2024-03-28,SUL,5389.55322266
2024-03-29,NORDESTE,5975.08105469
2024-03-29,NORTE,19966.52539063
2024-03-29,SUDESTE,54679.48046875
2024-03-29,SUL,5091.83105469
2024-03-30,NORDESTE,6276.90917969
2024-03-30,NORTE,19794.0859375
2024-03-30,SUDESTE,56785.8046875
2024-03-30,SUL,5006.02099609
2024-03-31,NORDESTE,6319.59619141
2024-03-31,NORTE,19594.84570313
2024-03-31,SUDESTE,58470.69140625
2024-03-31,SUL,5085.48681641
2024-04-01,NORDESTE,6296.14111328
2024-04-01,NORTE,19517.27539063
2024-04-01,SUDESTE,58780.65234375
2024-04-01,SUL,4930.89990234
2024-04-02,NORDESTE,6511.56689453
2024-04-02,NORTE,19328.11132813
2024-04-02,SUDESTE,58618.07421875
2024-04-02,SUL,4749.14501953
2024-04-03,NORDESTE,7258.43798828
2024-04-03,NORTE,19398.859375
2024-04-03,SUDESTE,57824.34375
2024-04-03,SUL,4628.98486328
2024-04-04,NORDESTE,7973.49902344
2024-04-04,NORTE,19648.765625
2024-04-04,SUDESTE,57469.65625
2024-04-04,SUL,4402.55712891
2024-04-05,NORDESTE,8916.75683594
2024-04-05,NORTE,19745.4140625
2024-04-05,SUDESTE,56647.90234375
2024-04-05,SUL,4273.64306641
2024-04-06,NORDESTE,9485.1328125
2024-04-06,NORTE,19973.37695313
2024-04-06,SUDESTE,56040.5859375
2024-04-06,SUL,4134.48193359
2024-04-07,NORDESTE,9877.078125
2024-04-07,NORTE,20257.64257813
2024-04-07,SUDESTE,54497.2734375
2024-04-07,SUL,4662.18896484
2024-04-08,NORDESTE,9891.19335938
2024-04-08,NORTE,20539.87109375
2024-04-08,SUDESTE,53459.80078125
2024-04-08,SUL,4839.26123047
2024-04-09,NORDESTE,9322.52148438
2024-04-09,NORTE,20630.46289063
2024-04-09,SUDESTE,51943.546875
2024-04-09,SUL,4892.96191406
2024-04-10,NORDESTE,8749.12890625
2024-04-10,NORTE,20700.65234375
2024-04-10,SUDESTE,50566.359375
2024-04-10,SUL,4755.45703125
2024-04-11,NORDESTE,8547.30566406
2024-04-11,NORTE,21018.41796875
2024-04-11,SUDESTE,49286.5859375
2024-04-11,SUL,4515.36181641
2024-04-12,NORDESTE,8513.28417969
2024-04-12,NORTE,21336.89648438
2024-04-12,SUDESTE,48342.171875
2024-04-12,SUL,4456.62597656
2024-04-13,NORDESTE,8466.98046875
2024-04-13,NORTE,21722.42773438
2024-04-13,SUDESTE,47418.43359375
2024-04-13,SUL,5400.59619141
2024-04-14,NORDESTE,8496.33789063
2024-04-14,NORTE,21926.9296875
2024-04-14,SUDESTE,46608.62890625
2024-04-14,SUL,9161.07519531
2024-04-15,NORDESTE,8908.07128906
2024-04-15,NORTE,22201.00390625
2024-04-15,SUDESTE,45874.50390625
2024-04-15,SUL,11334.59375
2024-04-16,NORDESTE,8968.23730469
2024-04-16,NORTE,22703.34960938
2024-04-16,SUDESTE,45335.7734375
2024-04-16,SUL,13453.28515625
2024-04-17,NORDESTE,8886.03320313
2024-04-17,NORTE,22910.57617188
2024-04-17,SUDESTE,45365.98046875
2024-04-17,SUL,16126.18554688
2024-04-18,NORDESTE,8854.67480469
2024-04-18,NORTE,22887.11328125
2024-04-18,SUDESTE,45530.640625
2024-04-18,SUL,17509.52148438
2024-04-19,NORDESTE,8778.35253906
2024-04-19,NORTE,23122.51953125
2024-04-19,SUDESTE,44942.74609375
2024-04-19,SUL,15921.56445313
2024-04-20,NORDESTE,8663.43164063
2024-04-20,NORTE,23475.65820313
2024-04-20,SUDESTE,43902.72265625
2024-04-20,SUL,13694.87890625
2024-04-21,NORDESTE,8709.65527344
2024-04-21,NORTE,23606.54296875
2024-04-21,SUDESTE,42660.91796875
2024-04-21,SUL,12117.94824219
2024-04-22,NORDESTE,8519.77832031
2024-04-22,NORTE,24062.87109375
2024-04-22,SUDESTE,41248.46484375
2024-04-22,SUL,11069.46386719
2024-04-23,NORDESTE,8223.26464844
2024-04-23,NORTE,24223.61523438
2024-04-23,SUDESTE,39728.25
2024-04-23,SUL,11152.12402344
2024-04-24,NORDESTE,7766.72021484
2024-04-24,NORTE,23923.09765625
2024-04-24,SUDESTE,38374.6328125
2024-04-24,SUL,11147.26367188
2024-04-25,NORDESTE,7274.8359375
2024-04-25,NORTE,23522.43164063
2024-04-25,SUDESTE,37009.109375
2024-04-25,SUL,10602.25292969
2024-04-26,NORDESTE,6883.46289063
2024-04-26,NORTE,23358.765625
2024-04-26,SUDESTE,35727.0703125
2024-04-26,SUL,10080.5703125
2024-04-27,NORDESTE,6513.15722656
2024-04-27,NORTE,23001.86328125
2024-04-27,SUDESTE,34422.94140625
2024-04-27,SUL,9496.86425781
2024-04-28,NORDESTE,6141.22802734
2024-04-28,NORTE,22788.734375
2024-04-28,SUDESTE,33105.38671875
2024-04-28,SUL,11892.6171875
2024-04-29,NORDESTE,5665.56884766
2024-04-29,NORTE,22583.59179688
2024-04-29,SUDESTE,31841.2109375
2024-04-29,SUL,17048.09179688
2024-04-30,NORDESTE,5249.71679688
2024-04-30,NORTE,22295.99609375
2024-04-30,SUDESTE,30728.27539063
2024-04-30,SUL,24196.47460938
2024-05-01,NORDESTE,4881.9921875
2024-05-01,NORTE,22029.3671875
2024-05-01,SUDESTE,29762.81640625
2024-05-01,SUL,31586.72851563
2024-05-02,NORDESTE,4602.89013672
2024-05-02,NORTE,21686.77148438
2024-05-02,SUDESTE,28820.50195313
2024-05-02,SUL,57081.8671875
2024-05-03,NORDESTE,4373.31689453
2024-05-03,NORTE,21178.41992188
2024-05-03,SUDESTE,28066.890625
2024-05-03,SUL,62408.640625
2024-05-04,NORDESTE,4120.68701172
2024-05-04,NORTE,20552.19140625
2024-05-04,SUDESTE,27369.41015625
2024-05-04,SUL,58679.8828125
2024-05-05,NORDESTE,3891.86010742
2024-05-05,NORTE,19956.78320313
2024-05-05,SUDESTE,26716.30664063
2024-05-05,SUL,54586.921875
2024-05-06,NORDESTE,3725.25488281
2024-05-06,NORTE,19291.28320313
2024-05-06,SUDESTE,26173.15820313
2024-05-06,SUL,43446.046875
2024-05-07,NORDESTE,3611.10888672
2024-05-07,NORTE,18732.60742188
2024-05-07,SUDESTE,25573.51953125
2024-05-07,SUL,32408.83984375
2024-05-08,NORDESTE,3529.81201172
2024-05-08,NORTE,18270.62304688
2024-05-08,SUDESTE,25110.40429688
2024-05-08,SUL,25080.07421875
2024-05-09,NORDESTE,3442.19995117
2024-05-09,NORTE,17864.72070313
2024-05-09,SUDESTE,24773.21875
2024-05-09,SUL,20788.91210938
2024-05-10,NORDESTE,3350.8359375
2024-05-10,NORTE,17517.00585938
2024-05-10,SUDESTE,24496.27148438
2024-05-10,SUL,19421.6015625
2024-05-11,NORDESTE,3272.23901367
2024-05-11,NORTE,17182.57421875
2024-05-11,SUDESTE,24186.8828125
2024-05-11,SUL,22381.98242188
2024-05-12,NORDESTE,3188.32788086
2024-05-12,NORTE,16869.05664063
2024-05-12,SUDESTE,23932.14453125
2024-05-12,SUL,31814.97265625
2024-05-13,NORDESTE,3095.30200195
2024-05-13,NORTE,16430.3515625
2024-05-13,SUDESTE,23601.65820313
2024-05-13,SUL,29641.45703125
2024-05-14,NORDESTE,2994.35205078
2024-05-14,NORTE,15924.03222656
2024-05-14,SUDESTE,23246.03515625
2024-05-14,SUL,23268.81445313
2024-05-15,NORDESTE,2930.60498047
2024-05-15,NORTE,15333.51367188
2024-05-15,SUDESTE,22998.99609375
2024-05-15,SUL,19117.00585938
2024-05-16,NORDESTE,2884.80297852
2024-05-16,NORTE,14716.53417969
2024-05-16,SUDESTE,22887.52148438
2024-05-16,SUL,16368.32226563
2024-05-17,NORDESTE,2856.11010742
2024-05-17,NORTE,14135.91210938
2024-05-17,SUDESTE,22749.12695313
2024-05-17,SUL,15631.15136719
2024-05-18,NORDESTE,2815.92797852
2024-05-18,NORTE,13752.36816406
2024-05-18,SUDESTE,22524.7578125
2024-05-18,SUL,21402.828125
2024-05-19,NORDESTE,2748.34594727
2024-05-19,NORTE,13367.59179688
2024-05-19,SUDESTE,22380.390625
2024-05-19,SUL,27912.15429688
2024-05-20,NORDESTE,2682.92407227
2024-05-20,NORTE,12984.32226563
