regiao,data,nivel
SUDESTE,2018-12-31,22.2154
SUDESTE,2019-01-01,22.3111
SUDESTE,2019-01-02,22.3591
SUDESTE,2019-01-03,22.3979
SUDESTE,2019-01-04,22.4863
SUDESTE,2019-01-05,22.6538
SUDESTE,2019-01-06,22.7846
SUDESTE,2019-01-07,22.837
SUDESTE,2019-01-08,22.8326
SUDESTE,2019-01-09,22.8
SUDESTE,2019-01-10,22.7924
SUDESTE,2019-01-11,22.7883
SUDESTE,2019-01-12,22.8065
SUDESTE,2019-01-13,22.824
SUDESTE,2019-01-14,22.7536
SUDESTE,2019-01-15,22.7172
SUDESTE,2019-01-16,22.6623
SUDESTE,2019-01-17,22.6152
SUDESTE,2019-01-18,22.6004
SUDESTE,2019-01-19,22.6487
SUDESTE,2019-01-20,22.694
SUDESTE,2019-01-21,22.6704
SUDESTE,2019-01-22,22.6162
SUDESTE,2019-01-23,22.5461
SUDESTE,2019-01-24,22.4732
SUDESTE,2019-01-25,22.4871
SUDESTE,2019-01-26,22.5701
SUDESTE,2019-01-27,22.6251
SUDESTE,2019-01-28,22.6407
SUDESTE,2019-01-29,22.6237
SUDESTE,2019-01-30,22.541
SUDESTE,2019-01-31,22.4434
SUDESTE,2019-02-01,22.3452
SUDESTE,2019-02-02,22.2626
SUDESTE,2019-02-03,22.2516
SUDESTE,2019-02-04,22.3945
SUDESTE,2019-02-05,22.392
SUDESTE,2019-02-06,22.4779
SUDESTE,2019-02-07,22.5492
SUDESTE,2019-02-08,22.5745
SUDESTE,2019-02-09,22.6377
SUDESTE,2019-02-10,22.6869
SUDESTE,2019-02-11,22.6965
SUDESTE,2019-02-12,22.7414
SUDESTE,2019-02-13,22.8172
SUDESTE,2019-02-14,22.8813
SUDESTE,2019-02-15,22.9597
SUDESTE,2019-02-16,23.1735
SUDESTE,2019-02-17,23.3283
SUDESTE,2019-02-18,23.4333
SUDESTE,2019-02-19,23.5438
SUDESTE,2019-02-20,23.6962
SUDESTE,2019-02-21,23.896
SUDESTE,2019-02-22,24.0255
SUDESTE,2019-02-23,24.1268
SUDESTE,2019-02-24,24.2225
SUDESTE,2019-02-25,24.33
SUDESTE,2019-02-26,24.5085
SUDESTE,2019-02-27,24.6201
SUDESTE,2019-02-28,24.803
SUDESTE,2019-03-01,24.9858
SUDESTE,2019-03-02,25.1818
SUDESTE,2019-03-03,25.3606
SUDESTE,2019-03-04,25.6003
SUDESTE,2019-03-05,25.8206
SUDESTE,2019-03-06,26.0822
SUDESTE,2019-03-07,26.3005
SUDESTE,2019-03-08,26.4332
SUDESTE,2019-03-09,26.5239
SUDESTE,2019-03-10,26.6482
SUDESTE,2019-03-11,27.0493
SUDESTE,2019-03-12,27.2508
SUDESTE,2019-03-13,27.3851
SUDESTE,2019-03-14,27.4957
SUDESTE,2019-03-15,27.5713
SUDESTE,2019-03-16,27.7757
SUDESTE,2019-03-17,27.9816
SUDESTE,2019-03-18,28.0946
SUDESTE,2019-03-19,28.2346
SUDESTE,2019-03-20,28.3382
SUDESTE,2019-03-21,28.4648
SUDESTE,2019-03-22,28.5892
SUDESTE,2019-03-23,28.7041
SUDESTE,2019-03-24,28.8424
SUDESTE,2019-03-25,28.9872
SUDESTE,2019-03-26,29.1789
SUDESTE,2019-03-27,29.3647
SUDESTE,2019-03-28,29.5587
SUDESTE,2019-03-29,29.7381
SUDESTE,2019-03-30,29.894
SUDESTE,2019-03-31,30.0199
SUDESTE,2019-04-01,30.0902
SUDESTE,2019-04-02,30.1533
SUDESTE,2019-04-03,30.2354
SUDESTE,2019-04-04,30.3269
SUDESTE,2019-04-05,30.4314
SUDESTE,2019-04-06,30.6353
SUDESTE,2019-04-07,30.8517
SUDESTE,2019-04-08,31.1345
SUDESTE,2019-04-09,31.4411
SUDESTE,2019-04-10,31.7192
SUDESTE,2019-04-11,31.9544
SUDESTE,2019-04-12,32.1709
SUDESTE,2019-04-13,32.4155
SUDESTE,2019-04-14,32.6191
SUDESTE,2019-04-15,32.7481
SUDESTE,2019-04-16,32.8946
SUDESTE,2019-04-17,33.0007
SUDESTE,2019-04-18,33.0888
SUDESTE,2019-04-19,33.2067
SUDESTE,2019-04-20,33.302
SUDESTE,2019-04-21,33.3833
SUDESTE,2019-04-22,33.4423
SUDESTE,2019-04-23,33.5043
SUDESTE,2019-04-24,33.5906
SUDESTE,2019-04-25,33.6821
SUDESTE,2019-04-26,33.7743
SUDESTE,2019-04-27,33.8518
SUDESTE,2019-04-28,33.9569
SUDESTE,2019-04-29,34.0157
SUDESTE,2019-04-30,34.0588
SUDESTE,2019-05-01,34.0934
SUDESTE,2019-05-02,34.1279
SUDESTE,2019-05-03,34.1759
SUDESTE,2019-05-04,34.2185
SUDESTE,2019-05-05,34.266
SUDESTE,2019-05-06,34.3124
SUDESTE,2019-05-07,34.351
SUDESTE,2019-05-08,34.4173
SUDESTE,2019-05-09,34.4499
SUDESTE,2019-05-10,34.4732
SUDESTE,2019-05-11,34.5124
SUDESTE,2019-05-12,34.5513
SUDESTE,2019-05-13,34.5886
SUDESTE,2019-05-14,34.6379
SUDESTE,2019-05-15,34.6863
SUDESTE,2019-05-16,34.796
SUDESTE,2019-05-17,34.8879
SUDESTE,2019-05-18,34.9486
SUDESTE,2019-05-19,35.0588
SUDESTE,2019-05-20,35.122
SUDESTE,2019-05-21,35.1402
SUDESTE,2019-05-22,35.1466
SUDESTE,2019-05-23,35.1607
SUDESTE,2019-05-24,35.1667
SUDESTE,2019-05-25,35.1648
SUDESTE,2019-05-26,35.1516
SUDESTE,2019-05-27,35.1431
SUDESTE,2019-05-28,35.1343
SUDESTE,2019-05-29,35.1487
SUDESTE,2019-05-30,35.1402
SUDESTE,2019-05-31,35.1498
SUDESTE,2019-06-01,35.1806
SUDESTE,2019-06-02,35.2187
SUDESTE,2019-06-03,35.2145
SUDESTE,2019-06-04,35.1904
SUDESTE,2019-06-05,35.1808
SUDESTE,2019-06-06,35.1541
SUDESTE,2019-06-07,35.1094
SUDESTE,2019-06-08,35.0839
SUDESTE,2019-06-09,35.0566
SUDESTE,2019-06-10,35.0005
SUDESTE,2019-06-11,34.9571
SUDESTE,2019-06-12,34.9112
SUDESTE,2019-06-13,34.8718
SUDESTE,2019-06-14,34.8125
SUDESTE,2019-06-15,34.7544
SUDESTE,2019-06-16,34.7083
SUDESTE,2019-06-17,34.6382
SUDESTE,2019-06-18,34.5712
SUDESTE,2019-06-19,34.4911
SUDESTE,2019-06-20,34.4198
SUDESTE,2019-06-21,34.3537
SUDESTE,2019-06-22,34.2857
SUDESTE,2019-06-23,34.2334
SUDESTE,2019-06-24,34.1699
SUDESTE,2019-06-25,34.0913
SUDESTE,2019-06-26,34.0123
SUDESTE,2019-06-27,33.9205
SUDESTE,2019-06-28,33.8309
SUDESTE,2019-06-29,33.7773
SUDESTE,2019-06-30,33.7211
SUDESTE,2019-07-01,33.6607
SUDESTE,2019-07-02,33.5847
SUDESTE,2019-07-03,33.5204
SUDESTE,2019-07-04,33.553
SUDESTE,2019-07-05,33.71
SUDESTE,2019-07-06,33.7193
SUDESTE,2019-07-07,33.7031
SUDESTE,2019-07-08,33.6816
SUDESTE,2019-07-09,33.6409
SUDESTE,2019-07-10,33.6107
SUDESTE,2019-07-11,33.5636
SUDESTE,2019-07-12,33.4892
SUDESTE,2019-07-13,33.4293
SUDESTE,2019-07-14,33.3591
SUDESTE,2019-07-15,33.2983
SUDESTE,2019-07-16,33.2486
SUDESTE,2019-07-17,33.1782
SUDESTE,2019-07-18,33.1134
SUDESTE,2019-07-19,33.05
SUDESTE,2019-07-20,32.9814
SUDESTE,2019-07-21,32.9128
SUDESTE,2019-07-22,32.8409
SUDESTE,2019-07-23,32.7682
SUDESTE,2019-07-24,32.6917
SUDESTE,2019-07-25,32.6154
SUDESTE,2019-07-26,32.5386
SUDESTE,2019-07-27,32.4605
SUDESTE,2019-07-28,32.3856
SUDESTE,2019-07-29,32.3151
SUDESTE,2019-07-30,32.2354
SUDESTE,2019-07-31,32.1392
SUDESTE,2019-08-01,32.0475
SUDESTE,2019-08-02,31.9667
SUDESTE,2019-08-03,31.8909
SUDESTE,2019-08-04,31.8278
SUDESTE,2019-08-05,31.7595
SUDESTE,2019-08-06,31.6955
SUDESTE,2019-08-07,31.6196
SUDESTE,2019-08-08,31.5437
SUDESTE,2019-08-09,31.4586
SUDESTE,2019-08-10,31.3809
SUDESTE,2019-08-11,31.3114
SUDESTE,2019-08-12,31.2294
SUDESTE,2019-08-13,31.1369
SUDESTE,2019-08-14,31.0628
SUDESTE,2019-08-15,30.9837
SUDESTE,2019-08-16,30.9075
SUDESTE,2019-08-17,30.8195
SUDESTE,2019-08-18,30.7398
SUDESTE,2019-08-19,30.6592
SUDESTE,2019-08-20,30.5721
SUDESTE,2019-08-21,30.4944
SUDESTE,2019-08-22,30.4151
SUDESTE,2019-08-23,30.3416
SUDESTE,2019-08-24,30.261
SUDESTE,2019-08-25,30.1814
SUDESTE,2019-08-26,30.1
SUDESTE,2019-08-27,30.015
SUDESTE,2019-08-28,29.9339
SUDESTE,2019-08-29,29.8473
SUDESTE,2019-08-30,29.7667
SUDESTE,2019-08-31,29.7034
SUDESTE,2019-09-01,29.6434
SUDESTE,2019-09-02,29.5908
SUDESTE,2019-09-03,29.5381
SUDESTE,2019-09-04,29.4749
SUDESTE,2019-09-05,29.4091
SUDESTE,2019-09-06,29.3378
SUDESTE,2019-09-07,29.2578
SUDESTE,2019-09-08,29.1595
SUDESTE,2019-09-09,29.0496
SUDESTE,2019-09-10,28.9145
SUDESTE,2019-09-11,28.7748
SUDESTE,2019-09-12,28.6176
SUDESTE,2019-09-13,28.4743
SUDESTE,2019-09-14,28.3887
SUDESTE,2019-09-15,28.2836
SUDESTE,2019-09-16,28.1595
SUDESTE,2019-09-17,27.9938
SUDESTE,2019-09-18,27.8018
SUDESTE,2019-09-19,27.644
SUDESTE,2019-09-20,27.4794
SUDESTE,2019-09-21,27.3173
SUDESTE,2019-09-22,27.2231
SUDESTE,2019-09-23,27.1058
SUDESTE,2019-09-24,26.9924
SUDESTE,2019-09-25,26.8875
SUDESTE,2019-09-26,26.7559
SUDESTE,2019-09-27,26.6013
SUDESTE,2019-09-28,26.5159
SUDESTE,2019-09-29,26.4251
SUDESTE,2019-09-30,26.2794
SUDESTE,2019-10-01,26.1411
SUDESTE,2019-10-02,25.9706
SUDESTE,2019-10-03,25.8188
SUDESTE,2019-10-04,25.676
SUDESTE,2019-10-05,25.5554
SUDESTE,2019-10-06,25.4642
SUDESTE,2019-10-07,25.3706
SUDESTE,2019-10-08,25.3069
SUDESTE,2019-10-09,25.2555
SUDESTE,2019-10-10,25.1773
SUDESTE,2019-10-11,25.0101
SUDESTE,2019-10-12,24.8929
SUDESTE,2019-10-13,24.7844
SUDESTE,2019-10-14,24.6205
SUDESTE,2019-10-15,24.4451
SUDESTE,2019-10-16,24.2949
SUDESTE,2019-10-17,24.1234
SUDESTE,2019-10-18,23.9485
SUDESTE,2019-10-19,23.7979
SUDESTE,2019-10-20,23.6893
SUDESTE,2019-10-21,23.5048
SUDESTE,2019-10-22,23.3263
SUDESTE,2019-10-23,23.1745
SUDESTE,2019-10-24,23.0089
SUDESTE,2019-10-25,22.8731
SUDESTE,2019-10-26,22.7598
SUDESTE,2019-10-27,22.6744
SUDESTE,2019-10-28,22.5141
SUDESTE,2019-10-29,22.3378
SUDESTE,2019-10-30,22.1801
SUDESTE,2019-10-31,22.0217
SUDESTE,2019-11-01,21.8774
SUDESTE,2019-11-02,21.7596
SUDESTE,2019-11-03,21.6575
SUDESTE,2019-11-04,21.4836
SUDESTE,2019-11-05,21.3233
SUDESTE,2019-11-06,21.1767
SUDESTE,2019-11-07,21.0497
SUDESTE,2019-11-08,20.9073
SUDESTE,2019-11-09,20.8586
SUDESTE,2019-11-10,20.8151
SUDESTE,2019-11-11,20.7281
SUDESTE,2019-11-12,20.6852
SUDESTE,2019-11-13,20.5803
SUDESTE,2019-11-14,20.4796
SUDESTE,2019-11-15,20.4569
SUDESTE,2019-11-16,20.4063
SUDESTE,2019-11-17,20.3746
SUDESTE,2019-11-18,20.2854
SUDESTE,2019-11-19,20.2047
SUDESTE,2019-11-20,20.178
SUDESTE,2019-11-21,20.1169
SUDESTE,2019-11-22,20.0326
SUDESTE,2019-11-23,19.9174
SUDESTE,2019-11-24,19.877
SUDESTE,2019-11-25,19.7977
SUDESTE,2019-11-26,19.7076
SUDESTE,2019-11-27,19.6728
SUDESTE,2019-11-28,19.6472
SUDESTE,2019-11-29,19.5879
SUDESTE,2019-11-30,19.5169
SUDESTE,2019-12-01,19.5047
SUDESTE,2019-12-02,19.4444
SUDESTE,2019-12-03,19.4388
SUDESTE,2019-12-04,19.4378
SUDESTE,2019-12-05,19.431
SUDESTE,2019-12-06,19.4224
SUDESTE,2019-12-07,19.4017
SUDESTE,2019-12-08,19.4295
SUDESTE,2019-12-09,19.394
SUDESTE,2019-12-10,19.4083
SUDESTE,2019-12-11,19.3873
SUDESTE,2019-12-12,19.3622
SUDESTE,2019-12-13,19.3462
SUDESTE,2019-12-14,19.395
SUDESTE,2019-12-15,19.4139
SUDESTE,2019-12-16,19.3655
SUDESTE,2019-12-17,19.3772
SUDESTE,2019-12-18,19.3742
SUDESTE,2019-12-19,19.3481
SUDESTE,2019-12-20,19.3158
SUDESTE,2019-12-21,19.3112
SUDESTE,2019-12-22,19.302
SUDESTE,2019-12-23,19.3279
SUDESTE,2019-12-24,19.3333
SUDESTE,2019-12-25,19.3391
SUDESTE,2019-12-26,19.3519
SUDESTE,2019-12-27,19.3532
SUDESTE,2019-12-28,19.3513
SUDESTE,2019-12-29,19.3371
SUDESTE,2019-12-30,19.3149
SUDESTE,2019-12-31,19.2717
SUDESTE,2020-01-01,19.231
SUDESTE,2020-01-02,19.2325
SUDESTE,2020-01-03,19.2055
SUDESTE,2020-01-04,19.2751
SUDESTE,2020-01-05,19.3527
SUDESTE,2020-01-06,19.436
SUDESTE,2020-01-07,19.585
SUDESTE,2020-01-08,19.8263
SUDESTE,2020-01-09,19.9571
SUDESTE,2020-01-10,20.0101
SUDESTE,2020-01-11,20.1392
SUDESTE,2020-01-12,20.2645
SUDESTE,2020-01-13,20.3201
SUDESTE,2020-01-14,20.4387
SUDESTE,2020-01-15,20.4993
SUDESTE,2020-01-16,20.5147
SUDESTE,2020-01-17,20.6372
SUDESTE,2020-01-18,20.7294
SUDESTE,2020-01-19,20.7963
SUDESTE,2020-01-20,20.8562
SUDESTE,2020-01-21,20.8809
SUDESTE,2020-01-22,20.9487
SUDESTE,2020-01-23,21.0595
SUDESTE,2020-01-24,21.2062
SUDESTE,2020-01-25,21.4518
SUDESTE,2020-01-26,21.766
SUDESTE,2020-01-27,22.1439
SUDESTE,2020-01-28,22.6042
SUDESTE,2020-01-29,22.993
SUDESTE,2020-01-30,23.3667
SUDESTE,2020-01-31,23.569
SUDESTE,2020-02-01,23.6957
SUDESTE,2020-02-02,23.9091
SUDESTE,2020-02-03,24.1412
SUDESTE,2020-02-04,24.4095
SUDESTE,2020-02-05,24.6005
SUDESTE,2020-02-06,24.8141
SUDESTE,2020-02-07,25.0565
SUDESTE,2020-02-08,25.4396
SUDESTE,2020-02-09,25.9206
SUDESTE,2020-02-10,26.5597
SUDESTE,2020-02-11,27.0671
SUDESTE,2020-02-12,27.5158
SUDESTE,2020-02-13,27.7893
SUDESTE,2020-02-14,28.0304
SUDESTE,2020-02-15,28.2137
SUDESTE,2020-02-16,28.425
SUDESTE,2020-02-17,28.6304
SUDESTE,2020-02-18,28.8323
SUDESTE,2020-02-19,29.0004
SUDESTE,2020-02-20,29.1758
SUDESTE,2020-02-21,29.3735
SUDESTE,2020-02-22,29.5904
SUDESTE,2020-02-23,29.8316
SUDESTE,2020-02-24,30.0929
SUDESTE,2020-02-25,30.3969
SUDESTE,2020-02-26,30.7634
SUDESTE,2020-02-27,31.1169
SUDESTE,2020-02-28,31.3862
SUDESTE,2020-02-29,31.6583
SUDESTE,2020-03-01,32.0542
SUDESTE,2020-03-02,32.3897
SUDESTE,2020-03-03,32.7758
SUDESTE,2020-03-04,33.0605
SUDESTE,2020-03-05,33.334
SUDESTE,2020-03-06,33.7635
SUDESTE,2020-03-07,34.1943
SUDESTE,2020-03-08,34.6771
SUDESTE,2020-03-09,35.0438
SUDESTE,2020-03-10,35.3428
SUDESTE,2020-03-11,35.6458
SUDESTE,2020-03-12,35.9237
SUDESTE,2020-03-13,36.1641
SUDESTE,2020-03-14,36.4175
SUDESTE,2020-03-15,36.6249
SUDESTE,2020-03-16,36.8105
SUDESTE,2020-03-17,36.9933
SUDESTE,2020-03-18,37.1167
SUDESTE,2020-03-19,37.2536
SUDESTE,2020-03-20,37.4105
SUDESTE,2020-03-21,37.6436
SUDESTE,2020-03-22,37.9498
SUDESTE,2020-03-23,38.2074
SUDESTE,2020-03-24,38.4372
SUDESTE,2020-03-25,38.7474
SUDESTE,2020-03-26,39.2196
SUDESTE,2020-03-27,39.7873
SUDESTE,2020-03-28,40.3029
SUDESTE,2020-03-29,40.7176
SUDESTE,2020-03-30,40.9858
SUDESTE,2020-03-31,41.2152
SUDESTE,2020-04-01,41.4147
SUDESTE,2020-04-02,41.5427
SUDESTE,2020-04-03,41.7016
SUDESTE,2020-04-04,41.827
SUDESTE,2020-04-05,41.9515
SUDESTE,2020-04-06,42.0542
SUDESTE,2020-04-07,42.1426
SUDESTE,2020-04-08,42.244
SUDESTE,2020-04-09,42.3419
SUDESTE,2020-04-10,42.454
SUDESTE,2020-04-11,42.5992
SUDESTE,2020-04-12,42.7048
SUDESTE,2020-04-13,42.8205
SUDESTE,2020-04-14,42.9336
SUDESTE,2020-04-15,43.0623
SUDESTE,2020-04-16,43.1722
SUDESTE,2020-04-17,43.3039
SUDESTE,2020-04-18,43.5014
SUDESTE,2020-04-19,43.6776
SUDESTE,2020-04-20,43.8357
SUDESTE,2020-04-21,43.9839
SUDESTE,2020-04-22,44.168
SUDESTE,2020-04-23,44.401
SUDESTE,2020-04-24,44.6308
SUDESTE,2020-04-25,44.8365
SUDESTE,2020-04-26,44.9947
SUDESTE,2020-04-27,45.0978
SUDESTE,2020-04-28,45.1772
SUDESTE,2020-04-29,45.2307
SUDESTE,2020-04-30,45.2969
SUDESTE,2020-05-01,45.3686
SUDESTE,2020-05-02,45.4193
SUDESTE,2020-05-03,45.466
SUDESTE,2020-05-04,45.5116
SUDESTE,2020-05-05,45.5627
SUDESTE,2020-05-06,45.6027
SUDESTE,2020-05-07,45.6235
SUDESTE,2020-05-08,45.6617
SUDESTE,2020-05-09,45.7139
SUDESTE,2020-05-10,45.766
SUDESTE,2020-05-11,45.8117
SUDESTE,2020-05-12,45.832
SUDESTE,2020-05-13,45.8635
SUDESTE,2020-05-14,45.8851
SUDESTE,2020-05-15,45.9012
SUDESTE,2020-05-16,45.9293
SUDESTE,2020-05-17,45.9589
SUDESTE,2020-05-18,45.9891
SUDESTE,2020-05-19,46.0145
SUDESTE,2020-05-20,46.0523
SUDESTE,2020-05-21,46.0622
SUDESTE,2020-05-22,46.0455
SUDESTE,2020-05-23,46.0575
SUDESTE,2020-05-24,46.0788
SUDESTE,2020-05-25,46.0918
SUDESTE,2020-05-26,46.0839
SUDESTE,2020-05-27,46.0846
SUDESTE,2020-05-28,46.0813
SUDESTE,2020-05-29,46.0855
SUDESTE,2020-05-30,46.0831
SUDESTE,2020-05-31,46.0752
SUDESTE,2020-06-01,46.0404
SUDESTE,2020-06-02,46.0077
SUDESTE,2020-06-03,45.9793
SUDESTE,2020-06-04,45.9564
SUDESTE,2020-06-05,45.9019
SUDESTE,2020-06-06,45.863
SUDESTE,2020-06-07,45.8194
SUDESTE,2020-06-08,45.7875
SUDESTE,2020-06-09,45.755
SUDESTE,2020-06-10,45.7098
SUDESTE,2020-06-11,45.6699
SUDESTE,2020-06-12,45.6385
SUDESTE,2020-06-13,45.5949
SUDESTE,2020-06-14,45.5607
SUDESTE,2020-06-15,45.5241
SUDESTE,2020-06-16,45.4693
SUDESTE,2020-06-17,45.4172
SUDESTE,2020-06-18,45.371
SUDESTE,2020-06-19,45.3259
SUDESTE,2020-06-20,45.2777
SUDESTE,2020-06-21,45.2235
SUDESTE,2020-06-22,45.1683
SUDESTE,2020-06-23,45.1109
SUDESTE,2020-06-24,45.0529
SUDESTE,2020-06-25,44.9908
SUDESTE,2020-06-26,44.9373
SUDESTE,2020-06-27,45.0199
SUDESTE,2020-06-28,44.9805
SUDESTE,2020-06-29,44.9436
SUDESTE,2020-06-30,44.8933
SUDESTE,2020-07-01,44.8262
SUDESTE,2020-07-02,44.7605
SUDESTE,2020-07-03,44.6942
SUDESTE,2020-07-04,44.6292
SUDESTE,2020-07-05,44.5692
SUDESTE,2020-07-06,44.4957
SUDESTE,2020-07-07,44.4329
SUDESTE,2020-07-08,44.3541
SUDESTE,2020-07-09,44.2772
SUDESTE,2020-07-10,44.1868
SUDESTE,2020-07-11,44.114
SUDESTE,2020-07-12,44.0384
SUDESTE,2020-07-13,43.9647
SUDESTE,2020-07-14,43.8875
SUDESTE,2020-07-15,43.8015
SUDESTE,2020-07-16,43.7398
SUDESTE,2020-07-17,43.6574
SUDESTE,2020-07-18,43.5749
SUDESTE,2020-07-19,43.4904
SUDESTE,2020-07-20,43.3996
SUDESTE,2020-07-21,43.3146
SUDESTE,2020-07-22,43.2214
SUDESTE,2020-07-23,43.1202
SUDESTE,2020-07-24,43.0361
SUDESTE,2020-07-25,42.954
SUDESTE,2020-07-26,42.8743
SUDESTE,2020-07-27,42.775
SUDESTE,2020-07-28,42.6877
SUDESTE,2020-07-29,42.6015
SUDESTE,2020-07-30,42.5166
SUDESTE,2020-07-31,42.4469
SUDESTE,2020-08-01,42.3754
SUDESTE,2020-08-02,42.3122
SUDESTE,2020-08-03,42.2274
SUDESTE,2020-08-04,42.1293
SUDESTE,2020-08-05,42.0344
SUDESTE,2020-08-06,41.9431
SUDESTE,2020-08-07,41.846
SUDESTE,2020-08-08,41.7457
SUDESTE,2020-08-09,41.6632
SUDESTE,2020-08-10,41.5633
SUDESTE,2020-08-11,41.4655
SUDESTE,2020-08-12,41.3685
SUDESTE,2020-08-13,41.2685
SUDESTE,2020-08-14,41.1583
SUDESTE,2020-08-15,41.0768
SUDESTE,2020-08-16,41.0222
SUDESTE,2020-08-17,40.9484
SUDESTE,2020-08-18,40.8809
SUDESTE,2020-08-19,40.7991
SUDESTE,2020-08-20,40.7138
SUDESTE,2020-08-21,40.6402
SUDESTE,2020-08-22,40.5743
SUDESTE,2020-08-23,40.5153
SUDESTE,2020-08-24,40.4299
SUDESTE,2020-08-25,40.3247
SUDESTE,2020-08-26,40.2014
SUDESTE,2020-08-27,40.0645
SUDESTE,2020-08-28,39.9264
SUDESTE,2020-08-29,39.7909
SUDESTE,2020-08-30,39.6775
SUDESTE,2020-08-31,39.5196
SUDESTE,2020-09-01,39.3729
SUDESTE,2020-09-02,39.2351
SUDESTE,2020-09-03,39.0945
SUDESTE,2020-09-04,38.9489
SUDESTE,2020-09-05,38.8069
SUDESTE,2020-09-06,38.6718
SUDESTE,2020-09-07,38.5309
SUDESTE,2020-09-08,38.3948
SUDESTE,2020-09-09,38.2447
SUDESTE,2020-09-10,38.0716
SUDESTE,2020-09-11,37.9086
SUDESTE,2020-09-12,37.7456
SUDESTE,2020-09-13,37.624
SUDESTE,2020-09-14,37.4513
SUDESTE,2020-09-15,37.2942
SUDESTE,2020-09-16,37.1228
SUDESTE,2020-09-17,36.9428
SUDESTE,2020-09-18,36.7324
SUDESTE,2020-09-19,36.5349
SUDESTE,2020-09-20,36.3724
SUDESTE,2020-09-21,36.191
SUDESTE,2020-09-22,36.0309
SUDESTE,2020-09-23,35.9077
SUDESTE,2020-09-24,35.7494
SUDESTE,2020-09-25,35.558
SUDESTE,2020-09-26,35.3748
SUDESTE,2020-09-27,35.2058
SUDESTE,2020-09-28,34.9887
SUDESTE,2020-09-29,34.7938
SUDESTE,2020-09-30,34.5788
SUDESTE,2020-10-01,34.3722
SUDESTE,2020-10-02,34.1641
SUDESTE,2020-10-03,33.9443
SUDESTE,2020-10-04,33.7742
SUDESTE,2020-10-05,33.5599
SUDESTE,2020-10-06,33.3537
SUDESTE,2020-10-07,33.1639
SUDESTE,2020-10-08,32.978
SUDESTE,2020-10-09,32.7809
SUDESTE,2020-10-10,32.6021
SUDESTE,2020-10-11,32.4284
SUDESTE,2020-10-12,32.2381
SUDESTE,2020-10-13,32.0396
SUDESTE,2020-10-14,31.8378
SUDESTE,2020-10-15,31.6485
SUDESTE,2020-10-16,31.4612
SUDESTE,2020-10-17,31.2631
SUDESTE,2020-10-18,31.0898
SUDESTE,2020-10-19,30.9084
SUDESTE,2020-10-20,30.7234
SUDESTE,2020-10-21,30.5591
SUDESTE,2020-10-22,30.3538
SUDESTE,2020-10-23,30.1603
SUDESTE,2020-10-24,30.011
SUDESTE,2020-10-25,29.8877
SUDESTE,2020-10-26,29.7217
SUDESTE,2020-10-27,29.5446
SUDESTE,2020-10-28,29.3747
SUDESTE,2020-10-29,29.2276
SUDESTE,2020-10-30,29.0832
SUDESTE,2020-10-31,29.0389
SUDESTE,2020-11-01,28.9878
SUDESTE,2020-11-02,28.9803
SUDESTE,2020-11-03,28.9215
SUDESTE,2020-11-04,28.8411
SUDESTE,2020-11-05,28.736
SUDESTE,2020-11-06,28.5933
SUDESTE,2020-11-07,28.4879
SUDESTE,2020-11-08,28.3573
SUDESTE,2020-11-09,28.2113
SUDESTE,2020-11-10,28.0551
SUDESTE,2020-11-11,27.903
SUDESTE,2020-11-12,27.7363
SUDESTE,2020-11-13,27.61
SUDESTE,2020-11-14,27.4788
SUDESTE,2020-11-15,27.3728
SUDESTE,2020-11-16,27.2467
SUDESTE,2020-11-17,27.1976
SUDESTE,2020-11-18,27.1724
SUDESTE,2020-11-19,27.1826
SUDESTE,2020-11-20,27.2421
SUDESTE,2020-11-21,27.2857
SUDESTE,2020-11-22,27.362
SUDESTE,2020-11-23,27.3062
SUDESTE,2020-11-24,27.2113
SUDESTE,2020-11-25,27.0741
SUDESTE,2020-11-26,26.9252
SUDESTE,2020-11-27,26.7808
SUDESTE,2020-11-28,26.654
SUDESTE,2020-11-29,26.5681
SUDESTE,2020-11-30,26.4092
SUDESTE,2020-12-01,26.2585
SUDESTE,2020-12-02,26.1391
SUDESTE,2020-12-03,25.9584
SUDESTE,2020-12-04,25.8195
SUDESTE,2020-12-05,25.6664
SUDESTE,2020-12-06,25.5983
SUDESTE,2020-12-07,25.5662
SUDESTE,2020-12-08,25.5906
SUDESTE,2020-12-09,25.5759
SUDESTE,2020-12-10,25.5657
SUDESTE,2020-12-11,25.5548
SUDESTE,2020-12-12,25.5601
SUDESTE,2020-12-13,25.6303
SUDESTE,2020-12-14,25.6812
SUDESTE,2020-12-15,25.6912
SUDESTE,2020-12-16,25.6697
SUDESTE,2020-12-17,25.611
SUDESTE,2020-12-18,25.5539
SUDESTE,2020-12-19,25.5488
SUDESTE,2020-12-20,25.5587
SUDESTE,2020-12-21,25.5026
SUDESTE,2020-12-22,25.4627
SUDESTE,2020-12-23,25.4406
SUDESTE,2020-12-24,25.4709
SUDESTE,2020-12-25,25.5403
SUDESTE,2020-12-26,25.6078
SUDESTE,2020-12-27,25.7804
SUDESTE,2020-12-28,25.9053
SUDESTE,2020-12-29,25.9486
SUDESTE,2020-12-30,25.9652
SUDESTE,2020-12-31,25.9762
SUDESTE,2021-01-01,26.0938
SUDESTE,2021-01-02,26.1545
SUDESTE,2021-01-03,25.7692
SUDESTE,2021-01-04,26.3069
SUDESTE,2021-01-05,26.3286
SUDESTE,2021-01-06,26.3446
SUDESTE,2021-01-07,26.3668
