data,NORDESTE,NORTE,SUDESTE,SUL
2025-03-22,78.2254,98.0151,71.0243,35.2116
2025-03-23,78.196,97.856,71.1561,34.9797
2025-03-24,77.9578,97.8477,71.2925,34.6084
2025-03-25,78.1078,97.9027,71.4459,34.2204
2025-03-26,78.0402,97.8157,71.5842,33.8208
2025-03-27,77.9666,97.9147,71.6976,33.5698
2025-03-28,77.918,97.9765,71.7585,33.2998
2025-03-29,77.8575,98.4488,71.8251,33.1576
2025-03-30,77.8059,98.9416,71.9428,33.1067
2025-03-31,77.7647,99.3953,72.0816,32.8566
2025-04-01,77.6962,99.7341,72.1847,32.6206
2025-04-02,77.5906,99.1797,72.184,32.3705
2025-04-03,77.4059,98.9138,72.234,32.1992
2025-04-04,77.2841,99.0458,72.3311,32.1982
2025-04-05,77.1422,99.2381,72.4737,32.1886
2025-04-06,77.0404,99.3376,72.6374,32.1646
2025-04-07,77.0213,99.2274,72.75,32.0582
2025-04-08,77.0121,98.8954,72.7987,32.0509
2025-04-09,76.9853,98.6805,72.8444,32.1593
2025-04-10,76.9317,98.4021,72.8636,32.2891
2025-04-11,76.8855,98.2595,72.839,32.4053
2025-04-12,76.8583,98.7362,72.8564,32.5372
2025-04-13,76.8586,99.3619,72.8992,33.0302
2025-04-14,76.8977,99.3985,73.0082,33.4295
2025-04-15,76.931,99.2058,73.0469,33.6654
2025-04-16,76.9582,99.043,73.1737,33.7693
2025-04-17,77.0168,99.2467,73.2823,33.7216
2025-04-18,77.0719,99.5143,73.3752,33.7983
2025-04-19,77.104,99.436,73.46,33.8648
2025-04-20,77.0659,99.1733,73.5418,34.0768
2025-04-21,77.0393,99.1309,73.5926,34.1434
2025-04-22,76.9099,99.0474,73.6091,33.9669
2025-04-23,76.8482,99.0474,73.6436,33.7154
2025-04-24,76.8532,99.0778,73.6989,33.3643
2025-04-25,76.845,99.1469,73.7629,33.0114
2025-04-26,76.8335,99.046,73.7599,32.8525
2025-04-27,76.8078,99.3511,73.826,32.7058
2025-04-28,76.7884,99.0836,73.8323,32.4239
2025-04-29,76.7485,98.6747,73.7632,32.1192
2025-04-30,76.716,98.8789,73.8116,31.7761
2025-05-01,76.6891,99.5203,73.829,31.5805
2025-05-02,76.536,99.5249,73.8974,31.338
2025-05-03,76.4429,99.2052,73.9451,31.1591
2025-05-04,76.4218,99.0372,73.9708,31.0637
2025-05-05,76.3699,98.9414,73.9251,30.7432
2025-05-06,76.3316,98.9841,73.9531,30.2781
2025-05-07,76.2813,99.0372,73.9359,29.8347
2025-05-08,76.233,99.0651,73.9327,29.5207
2025-05-09,76.0958,99.0596,73.8764,29.2774
2025-05-10,76.0495,99.2544,73.8442,29.2566
2025-05-11,76.011,99.3422,73.7697,29.2194
2025-05-12,75.9458,99.6685,73.7453,29.1117
2025-05-13,75.8734,99.6524,73.6729,28.8434
2025-05-14,75.7646,99.4361,73.6429,28.664
2025-05-15,75.6711,99.0831,73.5616,28.4735
2025-05-16,75.5676,98.8728,73.514,28.2344
2025-05-17,75.4985,98.9101,73.4765,28.0962
2025-05-18,75.4226,98.9416,73.415,27.9805
2025-05-19,75.339,98.9096,73.3701,27.8072
2025-05-20,75.2323,98.7318,73.3146,27.5745
2025-05-21,75.0653,98.7466,73.2519,27.3995
2025-05-22,74.8921,98.9468,73.2119,27.3075
2025-05-23,74.7156,99.0532,73.1761,27.2379
2025-05-24,74.5478,99.2252,73.1321,27.2697
2025-05-25,74.441,99.2212,73.0839,27.3007
2025-05-26,74.314,98.9855,73.0481,27.3612
2025-05-27,74.1782,99.2058,72.9978,27.5362
2025-05-28,74.0304,98.99,72.9306,28.4372
2025-05-29,73.9019,98.7483,72.9014,29.2372
2025-05-30,73.7177,98.8119,72.8504,29.7892
2025-05-31,73.5779,98.7604,72.7855,30.1805
2025-06-01,73.4235,98.9389,72.7212,30.4495
2025-06-02,73.2244,99.045,72.6715,30.5564
2025-06-03,73.0815,99.0481,72.6683,30.7134
2025-06-04,72.929,98.984,72.636,30.879
2025-06-05,72.7822,98.8271,72.6074,31.4606
2025-06-06,72.6187,98.8043,72.5657,32.2943
2025-06-07,72.4716,98.7844,72.511,33.0147
2025-06-08,72.3295,98.7594,72.4804,33.8741
2025-06-09,72.18,98.4539,72.4513,34.4706
2025-06-10,72.0368,98.2552,72.3749,34.8256
2025-06-11,71.8765,98.2073,72.2605,35.0561
2025-06-12,71.7317,98.2655,72.1522,35.1732
2025-06-13,71.5873,98.4745,72.0309,35.226
2025-06-14,71.4409,98.4649,71.9219,35.5338
2025-06-15,71.3225,98.4384,71.8099,36.2227
2025-06-16,71.1738,98.2383,71.6982,36.7355
2025-06-17,71.0265,98.0398,71.5734,37.8239
2025-06-18,70.8774,97.9868,71.4679,39.6466
2025-06-19,70.7268,97.8361,71.3487,42.8354
2025-06-20,70.5766,97.59,71.2374,47.6509
2025-06-21,70.4244,97.5849,71.1104,51.1031
2025-06-22,70.2755,97.6311,70.9997,53.7756
2025-06-23,70.1232,97.6737,70.8818,60.4589
2025-06-24,69.9773,97.6208,70.7874,64.4194
2025-06-25,69.8269,97.6634,70.6581,66.3363
2025-06-26,69.6766,97.6157,70.5376,67.8114
2025-06-27,69.4658,97.4702,70.4181,69.9297
2025-06-28,69.3006,97.2705,70.2876,72.503
2025-06-29,69.0983,97.2485,70.1592,83.1931
2025-06-30,68.917,97.1509,70.0198,86.9358
2025-07-01,68.8024,97.1047,69.9148,89.0714
2025-07-02,68.6541,97.0965,69.8073,89.8257
2025-07-03,68.5793,97.1149,69.6833,90.0081
2025-07-04,68.4813,96.922,69.5706,90.6135
2025-07-05,68.3436,96.8772,69.4411,91.2826
2025-07-06,68.1368,96.8574,69.326,91.4999
2025-07-07,67.9894,96.8244,69.1994,91.6696
2025-07-08,67.8524,96.6396,69.0766,91.9406
2025-07-09,67.7512,96.5854,68.9486,92.297
2025-07-10,67.649,96.5473,68.8162,92.5245
2025-07-11,67.5407,96.5223,68.6841,92.62
2025-07-12,67.4435,96.4909,68.5577,92.5082
2025-07-13,67.405,96.433,68.423,92.3432
2025-07-14,67.2663,96.3539,68.3001,92.1276
2025-07-15,67.137,96.2037,68.1825,91.7511
2025-07-16,66.9847,96.2381,68.0573,91.3519
2025-07-17,66.831,96.0206,67.9233,91.0401
2025-07-18,66.6754,95.8954,67.7877,90.5293
2025-07-19,66.5219,95.6979,67.6672,90.2289
2025-07-20,66.4019,95.6452,67.5263,89.9201
2025-07-21,66.2465,95.39,67.3852,89.1588
2025-07-22,66.0882,95.1072,67.2448,88.2404
2025-07-23,65.9516,94.8413,67.1198,87.0459
2025-07-24,65.857,94.5902,66.981,85.6345
2025-07-25,65.7128,94.3968,66.8582,84.2661
2025-07-26,65.5723,94.0907,66.7476,83.1582
2025-07-27,65.4319,93.9894,66.6262,82.7511
2025-07-28,65.2847,93.6012,66.4972,82.6971
2025-07-29,65.14,93.1151,66.3593,82.7529
2025-07-30,65.0598,92.8347,66.232,82.5504
2025-07-31,64.9561,92.6987,66.0917,82.2895
2025-08-01,64.8023,92.5745,65.9549,81.5366
2025-08-02,64.6367,92.4713,65.8183,80.8181
2025-08-03,64.4792,92.3813,65.6643,80.3623
2025-08-04,64.3374,92.1657,65.5223,80.7271
2025-08-05,64.1908,91.9372,65.3857,81.6227
2025-08-06,64.0435,91.7559,65.2697,82.3266
2025-08-07,63.8368,91.5667,65.128,82.3063
2025-08-08,63.6937,91.285,64.9881,82.3284
2025-08-09,63.4805,91.0114,64.8413,82.6587
2025-08-10,63.3717,90.8602,64.7158,83.0782
2025-08-11,63.179,90.3931,64.5738,83.1779
2025-08-12,63.0659,90.2046,64.4367,83.1635
2025-08-13,62.8665,90.0096,64.2939,83.1865
2025-08-14,62.7196,89.7563,64.1531,82.9497
2025-08-15,62.5075,89.4188,64.0152,82.5631
2025-08-16,62.3575,89.31,63.8635,82.2585
2025-08-17,62.1467,89.2299,63.7156,81.773
2025-08-18,61.9824,89.0822,63.553,81.2294
2025-08-19,61.7837,88.9683,63.3828,80.6958
2025-08-20,61.6054,88.7545,63.2276,80.4056
2025-08-21,61.427,88.6638,63.0527,80.0393
2025-08-22,61.2454,88.6014,62.893,79.7003
2025-08-23,61.0319,88.5634,62.7401,79.5966
2025-08-24,60.8511,88.5112,62.6122,82.232
2025-08-25,60.675,88.4684,62.4511,85.9442
2025-08-26,60.4916,88.4177,62.3201,87.1832
2025-08-27,60.2999,88.3426,62.1823,87.8377
2025-08-28,60.1168,88.233,62.0274,88.0916
2025-08-29,59.9381,88.1503,61.8645,87.9353
2025-08-30,59.7592,88.0366,61.7364,87.4862
2025-08-31,59.586,87.9448,61.6334,87.422
2025-09-01,59.4375,87.8081,61.483,87.0513
2025-09-02,59.2543,87.6808,61.3199,86.9352
2025-09-03,59.0798,87.5443,61.1643,86.5062
2025-09-04,58.9067,87.388,60.9972,86.218
2025-09-05,58.7274,87.2031,60.8383,86.0997
2025-09-06,58.5528,87.019,60.7124,87.055
2025-09-07,58.3865,86.925,60.6283,87.6203
2025-09-08,58.1976,86.7224,60.4871,87.8052
2025-09-09,58.0186,86.4787,60.3501,88.6394
2025-09-10,57.8412,86.1514,60.2106,88.6005
2025-09-11,57.6475,85.992,60.0709,88.3193
2025-09-12,57.4502,85.7871,59.8826,88.3027
2025-09-13,57.2686,85.586,59.6977,88.3475
2025-09-14,57.0987,85.4609,59.5592,88.1999
2025-09-15,56.903,85.2599,59.3713,87.9411
2025-09-16,56.7189,84.9839,59.1993,87.5557
2025-09-17,56.5287,84.7593,59.0339,87.1531
2025-09-18,56.3363,84.5241,58.8539,86.861
2025-09-19,56.1582,84.2572,58.6641,86.3923
2025-09-20,55.9867,84.1132,58.4977,85.9768
2025-09-21,55.7959,83.9681,58.3388,86.4779
2025-09-22,55.6061,83.7233,58.2405,88.5321
2025-09-23,55.4129,83.668,58.1183,88.9726
2025-09-24,55.2221,83.6099,57.9972,88.8044
2025-09-25,55.0897,83.4916,57.8629,88.9689
2025-09-26,54.9426,83.4248,57.7374,88.8333
2025-09-27,54.7795,83.3348,57.6212,88.9971
2025-09-28,54.6113,83.2292,57.507,88.981
2025-09-29,54.447,83.022,57.3439,88.6776
2025-09-30,54.2777,82.8475,57.1555,88.9063
2025-10-01,54.1011,82.6659,56.9767,89.0803
2025-10-02,53.9299,82.5149,56.7982,88.9029
2025-10-03,53.7594,82.3796,56.6002,88.7211
2025-10-04,53.593,82.2573,56.4419,88.5924
2025-10-05,53.4178,82.1566,56.2926,88.1759
2025-10-06,53.2457,81.9465,56.0741,88.4906
2025-10-07,53.0749,81.6691,55.8331,88.9092
2025-10-08,52.9055,81.4014,55.6627,89.0431
2025-10-09,52.7264,81.182,55.4794,88.8241
2025-10-10,52.5592,80.9676,55.3939,87.2002
2025-10-11,52.3923,80.703,55.2902,85.8372
2025-10-12,52.2168,80.4547,55.1794,85.8657
2025-10-13,52.0645,80.1072,55.0074,85.9147
2025-10-14,51.8824,79.6543,54.867,85.7524
2025-10-15,51.6409,79.4221,54.7588,85.5043
2025-10-16,51.4624,79.0937,54.6547,85.4324
2025-10-17,51.2292,78.7281,54.5588,85.4476
2025-10-18,51.0888,78.4323,54.4958,85.5927
2025-10-19,50.8941,78.1582,54.425,85.837
2025-10-20,50.7535,77.9937,54.3761,85.8882
2025-10-21,50.5451,77.8707,54.3231,85.9978
2025-10-22,50.395,77.7069,54.2549,85.9665
2025-10-23,50.2296,77.5667,54.1765,85.8484
2025-10-24,50.0451,77.4254,54.0933,85.5704
2025-10-25,49.8911,77.268,54.0116,85.2836
2025-10-26,49.736,77.1548,53.926,84.987
2025-10-27,49.5752,76.9551,53.8267,84.5863
2025-10-28,49.4108,76.6314,53.7412,84.2017
2025-10-29,49.2116,76.2702,53.677,84.5152
2025-10-30,49.0223,75.9128,53.603,84.8496
2025-10-31,48.8327,75.5951,53.517,85.1257
2025-11-01,48.6703,75.3433,53.4343,85.5707
2025-11-02,48.546,75.1556,53.3916,86.0794
2025-11-03,48.4151,74.6184,53.2853,86.1837
2025-11-04,48.2581,73.9675,53.2051,86.0921
2025-11-05,48.0721,73.3565,53.1353,85.9065
2025-11-06,47.8937,72.4858,53.0251,85.5959
2025-11-07,47.7082,71.5813,52.9368,85.7215
2025-11-08,47.5435,70.7827,52.9028,87.9676
2025-11-09,47.4009,70.0697,52.8942,89.5331
2025-11-10,47.2425,69.6351,52.8659,90.3073
2025-11-11,47.0682,69.2612,52.8227,90.5386
2025-11-12,46.9474,68.8883,52.7769,90.2838
2025-11-13,46.8135,68.4936,52.7255,90.1125
2025-11-14,46.6987,68.1075,52.6618,89.99
2025-11-15,46.559,67.724,52.5931,89.7881
2025-11-16,46.4287,67.346,52.5292,89.4974
2025-11-17,46.297,66.9296,52.4505,89.0286
2025-11-18,46.1608,66.3609,52.3442,88.8814
2025-11-19,45.9832,65.6963,52.2159,88.7008
2025-11-20,45.891,64.7632,52.1013,88.2431
2025-11-21,45.8065,64.038,52.0364,87.5688
2025-11-22,45.6793,63.5796,51.9794,87.2795
2025-11-23,45.6157,63.2689,51.9361,87.1895
2025-11-24,45.545,62.7518,51.8685,86.7523
2025-11-25,45.464,61.9886,51.7868,86.2811
2025-11-26,45.3876,61.2992,51.7089,85.781
2025-11-27,45.3228,60.9318,51.6726,85.3237
2025-11-28,45.2493,60.4514,51.6185,84.7387
2025-11-29,45.1412,59.9605,51.5801,84.1351
2025-11-30,45.0193,59.2756,51.5297,83.3189
2025-12-01,44.9047,58.4958,51.411,82.2635
2025-12-02,44.7927,57.8445,51.3041,81.243
2025-12-03,44.6843,57.4077,51.1962,80.2701
2025-12-04,44.5753,57.1903,51.1375,79.369
2025-12-05,44.4733,56.5746,51.0454,78.5678
2025-12-06,44.3734,56.1249,51.0379,77.8083
2025-12-07,44.2966,55.7396,51.0241,77.0198
2025-12-08,44.2108,55.8167,51.0637,76.2542
2025-12-09,44.1338,55.9946,51.1514,75.9882
2025-12-10,44.0848,56.0227,51.2159,75.8974
2025-12-11,44.0211,55.9219,51.2204,76.0024
2025-12-12,44.0267,55.5796,51.1351,75.7532
2025-12-13,44.0632,55.334,51.1397,75.4719
2025-12-14,44.114,55.4466,51.1567,75.2182
2025-12-15,44.1898,55.1078,51.119,74.5443
2025-12-16,44.2633,54.9632,51.1466,73.9423
2025-12-17,44.4096,54.7267,51.2895,73.3264
2025-12-18,44.5138,54.5467,51.4223,72.7127
2025-12-19,44.6391,54.3918,51.5259,72.3785
2025-12-20,44.709,54.4125,51.6379,72.2322
2025-12-21,44.8359,54.5464,51.7923,72.1225
2025-12-22,44.9235,54.3996,51.8391,71.7477
2025-12-23,45.0425,54.2613,51.822,71.4024
2025-12-24,45.18,54.213,51.7994,71.5149
2025-12-25,45.2943,54.2228,51.7633,72.0751
2025-12-26,45.4503,54.46,51.7408,72.6641
2025-12-27,45.6131,54.5151,51.6605,72.7122
2025-12-28,45.7045,54.6464,51.5492,72.5842
2025-12-29,45.7379,54.9217,51.4326,72.4223
2025-12-30,45.7982,55.1329,51.3742,72.6117
2025-12-31,45.8553,55.1612,51.3156,73.675
2026-01-01,45.9395,55.0818,51.221,74.9973
2026-01-02,46.0186,55.0926,51.1377,75.9153
2026-01-03,46.105,55.2232,51.1643,76.3517
2026-01-04,46.2262,55.3797,51.3476,76.5326
2026-01-05,46.4249,55.7121,51.5203,76.2065
2026-01-06,46.5676,55.7106,51.6538,75.8949
2026-01-07,46.7218,55.5815,51.7683,75.496
2026-01-08,46.8558,55.6916,51.8314,74.9722
2026-01-09,46.9372,55.7518,51.8454,74.6708
2026-01-10,46.9789,56.0598,51.8352,75.0464
2026-01-11,46.9849,56.1938,51.8016,75.4481
2026-01-12,46.9699,56.2322,51.7371,75.4501
2026-01-13,46.9773,56.3672,51.7045,75.0723
2026-01-14,47.0538,56.4953,51.7152,74.8968
2026-01-15,47.1228,56.5191,51.7081,74.6716
2026-01-16,47.2488,56.6156,51.7703,74.2636
2026-01-17,47.3894,56.5839,51.7859,74.3026
2026-01-18,47.5482,56.5911,51.7842,74.5738
2026-01-19,47.71,56.5123,51.7768,74.3819
2026-01-20,48.0637,56.395,51.8457,74.1997
2026-01-21,48.6643,56.5171,51.995,73.8279
2026-01-22,49.5128,57.008,52.274,73.7209
2026-01-23,50.3407,57.6772,52.6248,73.6524
2026-01-24,50.9946,58.3067,52.9175,73.4501
2026-01-25,51.4639,58.71,53.3248,73.3879
2026-01-26,51.8676,58.8606,53.6883,72.7438
2026-01-27,52.2566,59.2511,53.9931,71.5828
2026-01-28,52.6137,59.5267,54.1325,70.4757
2026-01-29,52.8781,59.6991,54.226,69.5972
2026-01-30,53.165,59.4738,54.3114,68.69
2026-01-31,53.5148,59.3864,54.4086,68.1925
2026-02-01,53.9796,59.2547,54.5802,67.9953
2026-02-02,54.4526,59.0915,54.7534,67.3346
2026-02-03,54.8885,58.8366,54.9146,66.3202
2026-02-04,55.3632,58.6547,55.0623,65.3646
2026-02-05,55.8853,58.4387,55.2366,64.1527
2026-02-06,56.3749,58.4197,55.3392,63.0303
2026-02-07,57.0642,58.776,55.5694,62.1337
2026-02-08,57.7761,59.011,55.7955,61.3839
2026-02-09,58.494,59.1635,56.0833,60.1367
2026-02-10,59.2028,59.3835,56.4031,59.0413
2026-02-11,59.8174,59.3945,56.6098,57.8206
2026-02-12,60.5064,59.366,56.788,56.4903
2026-02-13,61.1896,59.5866,56.8938,55.438
2026-02-14,61.7925,60.2278,57.0108,55.052
2026-02-15,62.3874,60.8901,57.0762,55.3496
2026-02-16,62.971,61.915,57.1458,55.9108
2026-02-17,63.5509,62.9571,57.1434,56.2567
2026-02-18,64.1809,63.7518,57.1095,56.1791
2026-02-19,64.8033,64.2812,57.0431,55.875
2026-02-20,65.4787,64.7689,57.0417,55.2199
2026-02-21,66.1847,65.2654,57.0794,54.9747
2026-02-22,66.9223,65.8589,57.2961,54.9362
2026-02-23,67.5345,66.2055,57.5977,54.3659
2026-02-24,68.3254,66.5906,57.8431,53.4079
2026-02-25,69.2146,66.7965,58.0431,52.5479
2026-02-26,70.1964,67.1707,58.4317,51.5613
2026-02-27,71.1684,67.8306,58.848,50.5071
2026-02-28,72.2249,68.8897,59.1929,50.0836
2026-03-01,73.2466,70.2906,59.6629,49.9024
2026-03-02,74.1557,71.3023,59.7775,49.4464
2026-03-03,75.0016,72.3882,59.8597,48.7593
2026-03-04,75.8626,73.8814,59.97,48.0184
2026-03-05,76.7529,75.9316,60.0212,47.2064
2026-03-06,77.5281,78.2851,60.3089,46.5805
2026-03-07,78.1881,80.7065,60.5839,46.3171
2026-03-08,78.7953,83.3449,60.7666,45.949
2026-03-09,79.3821,85.3421,60.8672,45.5729
2026-03-10,79.9146,87.5357,61.0712,45.1552
2026-03-11,80.469,89.1352,61.2319,44.6274
2026-03-12,81.0083,90.3979,61.4565,44.1914
2026-03-13,81.5016,91.7944,61.6945,43.9117
2026-03-14,82.028,92.5529,61.8227,43.8784
2026-03-15,82.5572,93.2853,61.9854,43.6488
2026-03-16,83.0109,93.4858,62.2196,43.157
2026-03-17,83.4961,93.7953,62.3576,42.6353
2026-03-18,83.9365,94.0785,62.5393,42.1643
2026-03-19,84.3941,94.5381,62.75,41.6569
2026-03-20,84.7696,94.9159,62.9286,41.1483
2026-03-21,85.1913,94.9899,63.1409,40.8779
2026-03-22,85.621,95.1359,63.3345,41.2007
2026-03-23,86.0759,95.0712,63.5308,41.6279
2026-03-24,86.5318,95.5526,63.8352,41.9145
2026-03-25,87.0077,95.8488,64.1634,42.0922
2026-03-26,87.5691,96.3713,64.5044,42.027
2026-03-27,88.0491,96.9709,64.7101,41.812
2026-03-28,88.5194,96.9915,64.8589,41.6467
2026-03-29,88.9566,97.1744,64.9658,41.4349
2026-03-30,89.2759,97.193,65.0381,41.1072
2026-03-31,89.6027,96.9367,65.1278,40.7677
2026-04-01,89.8919,96.7441,65.2069,40.5101
2026-04-02,90.1498,97.1023,65.296,40.2527
2026-04-03,90.5435,97.4039,65.4157,40.097
2026-04-04,90.9746,97.8266,65.5061,40.0242
2026-04-05,91.4167,98.1987,65.598,39.9714
2026-04-06,91.9023,98.1772,65.6728,39.7904
2026-04-07,92.3142,98.2236,65.7482,39.7915
2026-04-08,92.6731,98.2236,65.8026,39.8728
2026-04-09,92.9879,98.0193,65.7916,39.9433
2026-04-10,93.3827,97.8196,65.8625,39.8725
2026-04-11,93.7159,98.0922,65.95,39.9781
2026-04-12,94.0776,98.3875,66.0496,40.1993
2026-04-13,94.3772,98.1384,66.1091,40.2228
2026-04-14,94.5774,97.7704,66.098,40.1802
2026-04-15,94.857,97.9374,66.0914,40.0808
2026-04-16,95.1011,98.2376,66.1142,39.8531
