regiao,data,nivel
TELES PIRES,2020-04-29,88.8087
TELES PIRES,2020-04-30,88.1922
TELES PIRES,2020-05-01,87.8738
TELES PIRES,2020-05-02,86.9496
TELES PIRES,2020-05-03,86.3337
TELES PIRES,2020-05-04,85.5538
TELES PIRES,2020-05-05,84.7846
TELES PIRES,2020-05-06,84.3333
TELES PIRES,2020-05-07,84.3333
TELES PIRES,2020-05-08,84.3333
TELES PIRES,2020-05-09,83.9336
TELES PIRES,2020-05-10,83.9336
TELES PIRES,2020-05-11,83.3904
TELES PIRES,2020-05-12,83.2572
TELES PIRES,2020-05-13,83.6671
TELES PIRES,2020-05-14,83.9336
TELES PIRES,2020-05-15,84.2001
TELES PIRES,2020-05-16,84.3333
TELES PIRES,2020-05-17,84.477
TELES PIRES,2020-05-18,84.6308
TELES PIRES,2020-05-19,84.6308
TELES PIRES,2020-05-20,84.7846
TELES PIRES,2020-05-21,84.9384
TELES PIRES,2020-05-22,84.9384
TELES PIRES,2020-05-23,84.7846
TELES PIRES,2020-05-24,84.477
TELES PIRES,2020-05-25,84.3333
TELES PIRES,2020-05-26,84.0669
TELES PIRES,2020-05-27,83.8004
TELES PIRES,2020-05-28,83.5236
TELES PIRES,2020-05-29,83.2572
TELES PIRES,2020-05-30,82.8576
TELES PIRES,2020-05-31,82.4479
TELES PIRES,2020-06-01,81.9154
TELES PIRES,2020-06-02,81.1067
TELES PIRES,2020-06-03,80.4313
TELES PIRES,2020-06-04,79.7562
TELES PIRES,2020-06-05,79.0814
TELES PIRES,2020-06-06,78.274
TELES PIRES,2020-06-07,77.4669
TELES PIRES,2020-06-08,76.3947
TELES PIRES,2020-06-09,75.4559
TELES PIRES,2020-06-10,74.385
TELES PIRES,2020-06-11,72.9072
TELES PIRES,2020-06-12,71.0338
TELES PIRES,2020-06-13,68.7357
TELES PIRES,2020-06-14,67.5878
TELES PIRES,2020-06-15,66.2277
TELES PIRES,2020-06-16,65.2845
TELES PIRES,2020-06-17,64.139
TELES PIRES,2020-06-18,63.1058
TELES PIRES,2020-06-19,62.3769
TELES PIRES,2020-06-20,61.7495
TELES PIRES,2020-06-21,61.1224
TELES PIRES,2020-06-22,60.5057
TELES PIRES,2020-06-23,59.778
TELES PIRES,2020-06-24,58.8387
TELES PIRES,2020-06-25,57.698
TELES PIRES,2020-06-26,56.8709
TELES PIRES,2020-06-27,56.0443
TELES PIRES,2020-06-28,55.218
TELES PIRES,2020-06-29,54.3823
TELES PIRES,2020-06-30,53.4565
TELES PIRES,2020-07-01,52.5211
TELES PIRES,2020-07-02,51.5965
TELES PIRES,2020-07-03,50.7729
TELES PIRES,2020-07-04,49.9398
TELES PIRES,2020-07-05,49.0168
TELES PIRES,2020-07-06,48.0845
TELES PIRES,2020-07-07,46.9526
TELES PIRES,2020-07-08,45.9217
TELES PIRES,2020-07-09,44.9016
TELES PIRES,2020-07-10,43.7725
TELES PIRES,2020-07-11,42.5346
TELES PIRES,2020-07-12,41.4075
TELES PIRES,2020-07-13,40.381
TELES PIRES,2020-07-14,39.3654
TELES PIRES,2020-07-15,38.2412
TELES PIRES,2020-07-16,37.1181
TELES PIRES,2020-07-17,35.9961
TELES PIRES,2020-07-18,34.766
TELES PIRES,2020-07-19,33.5472
TELES PIRES,2020-07-20,32.2208
TELES PIRES,2020-07-21,30.9059
TELES PIRES,2020-07-22,29.5827
TELES PIRES,2020-07-23,28.2609
TELES PIRES,2020-07-24,26.9509
TELES PIRES,2020-07-25,25.6325
TELES PIRES,2020-07-26,24.2175
TELES PIRES,2020-07-27,22.9125
TELES PIRES,2020-07-28,21.5992
TELES PIRES,2020-07-29,20.2877
TELES PIRES,2020-07-30,19.0953
TELES PIRES,2020-07-31,17.8945
TELES PIRES,2020-08-01,16.705
TELES PIRES,2020-08-02,15.5851
TELES PIRES,2020-08-03,14.4569
TELES PIRES,2020-08-04,13.4077
TELES PIRES,2020-08-05,12.2822
TELES PIRES,2020-08-06,11.1678
TELES PIRES,2020-08-07,9.9872
TELES PIRES,2020-08-08,8.7405
TELES PIRES,2020-08-09,7.621
TELES PIRES,2020-08-10,6.3779
TELES PIRES,2020-08-11,5.2712
TELES PIRES,2020-08-12,4.099
TELES PIRES,2020-08-13,2.9283
TELES PIRES,2020-08-14,2.0085
TELES PIRES,2020-08-15,1.7499
TELES PIRES,2020-08-16,1.8839
TELES PIRES,2020-08-17,2.2767
TELES PIRES,2020-08-18,2.6024
TELES PIRES,2020-08-19,2.9859
TELES PIRES,2020-08-20,3.3119
TELES PIRES,2020-08-21,3.6381
TELES PIRES,2020-08-22,3.9645
TELES PIRES,2020-08-23,4.3583
TELES PIRES,2020-08-24,4.6849
TELES PIRES,2020-08-25,5.0116
TELES PIRES,2020-08-26,5.3385
TELES PIRES,2020-08-27,5.6656
TELES PIRES,2020-08-28,5.9928
TELES PIRES,2020-08-29,6.2527
TELES PIRES,2020-08-30,6.5128
TELES PIRES,2020-08-31,6.7728
TELES PIRES,2020-09-01,7.1678
TELES PIRES,2020-09-02,7.4281
TELES PIRES,2020-09-03,7.6886
TELES PIRES,2020-09-04,7.949
TELES PIRES,2020-09-05,8.2095
TELES PIRES,2020-09-06,8.4122
TELES PIRES,2020-09-07,8.5377
TELES PIRES,2020-09-08,8.808
TELES PIRES,2020-09-09,9.0689
TELES PIRES,2020-09-10,9.2621
TELES PIRES,2020-09-11,9.4554
TELES PIRES,2020-09-12,9.5908
TELES PIRES,2020-09-13,9.6584
TELES PIRES,2020-09-14,9.7841
TELES PIRES,2020-09-15,9.8518
TELES PIRES,2020-09-16,9.9872
TELES PIRES,2020-09-17,10.0548
TELES PIRES,2020-09-18,10.1128
TELES PIRES,2020-09-19,10.2483
TELES PIRES,2020-09-20,10.316
TELES PIRES,2020-09-21,10.3741
TELES PIRES,2020-09-22,10.4418
TELES PIRES,2020-09-23,10.5772
TELES PIRES,2020-09-24,10.645
TELES PIRES,2020-09-25,10.7708
TELES PIRES,2020-09-26,10.8386
TELES PIRES,2020-09-27,10.9742
TELES PIRES,2020-09-28,11.1
TELES PIRES,2020-09-29,11.1678
TELES PIRES,2020-09-30,11.2356
TELES PIRES,2020-10-01,11.1
TELES PIRES,2020-10-02,11.1678
TELES PIRES,2020-10-03,11.2356
TELES PIRES,2020-10-04,11.3034
TELES PIRES,2020-10-05,11.3616
TELES PIRES,2020-10-06,11.4293
TELES PIRES,2020-10-07,11.4971
TELES PIRES,2020-10-08,11.4971
TELES PIRES,2020-10-09,11.4971
TELES PIRES,2020-10-10,11.4971
TELES PIRES,2020-10-11,11.4971
TELES PIRES,2020-10-12,11.4971
TELES PIRES,2020-10-13,11.4971
TELES PIRES,2020-10-14,11.565
TELES PIRES,2020-10-15,11.6231
TELES PIRES,2020-10-16,11.7588
TELES PIRES,2020-10-17,11.9525
TELES PIRES,2020-10-18,12.1562
TELES PIRES,2020-10-19,12.418
TELES PIRES,2020-10-20,12.6799
TELES PIRES,2020-10-21,12.9418
TELES PIRES,2020-10-22,13.2718
TELES PIRES,2020-10-23,13.6019
TELES PIRES,2020-10-24,13.9321
TELES PIRES,2020-10-25,14.2625
TELES PIRES,2020-10-26,14.593
TELES PIRES,2020-10-27,14.9236
TELES PIRES,2020-10-28,15.2543
TELES PIRES,2020-10-29,15.6532
TELES PIRES,2020-10-30,16.1108
TELES PIRES,2020-10-31,16.6368
TELES PIRES,2020-11-01,17.241
TELES PIRES,2020-11-02,17.8945
TELES PIRES,2020-11-03,18.5582
TELES PIRES,2020-11-04,19.2907
TELES PIRES,2020-11-05,19.9944
TELES PIRES,2020-11-06,20.7965
TELES PIRES,2020-11-07,21.5992
TELES PIRES,2020-11-08,22.3047
TELES PIRES,2020-11-09,23.0105
TELES PIRES,2020-11-10,23.6187
TELES PIRES,2020-11-11,24.1193
TELES PIRES,2020-11-12,24.6202
TELES PIRES,2020-11-13,25.1311
TELES PIRES,2020-11-14,25.6325
TELES PIRES,2020-11-15,26.0356
TELES PIRES,2020-11-16,26.5473
TELES PIRES,2020-11-17,27.0493
TELES PIRES,2020-11-18,27.6599
TELES PIRES,2020-11-19,28.2609
TELES PIRES,2020-11-20,28.8723
TELES PIRES,2020-11-21,29.4839
TELES PIRES,2020-11-22,30.1947
TELES PIRES,2020-11-23,30.9059
TELES PIRES,2020-11-24,31.6175
TELES PIRES,2020-11-25,32.3197
TELES PIRES,2020-11-26,32.9333
TELES PIRES,2020-11-27,33.4481
TELES PIRES,2020-11-28,33.8542
TELES PIRES,2020-11-29,34.1613
TELES PIRES,2020-11-30,34.3596
TELES PIRES,2020-12-01,34.4587
TELES PIRES,2020-12-02,34.4587
TELES PIRES,2020-12-03,35.2817
TELES PIRES,2020-12-04,35.2817
TELES PIRES,2020-12-05,35.3809
TELES PIRES,2020-12-06,35.5793
TELES PIRES,2020-12-07,35.8869
TELES PIRES,2020-12-08,36.2939
TELES PIRES,2020-12-09,36.8102
TELES PIRES,2020-12-10,37.5255
TELES PIRES,2020-12-11,38.4402
TELES PIRES,2020-12-12,39.5645
TELES PIRES,2020-12-13,40.7995
TELES PIRES,2020-12-14,42.0258
TELES PIRES,2020-12-15,43.0536
TELES PIRES,2020-12-16,43.8724
TELES PIRES,2020-12-17,44.6917
TELES PIRES,2020-12-18,45.4116
TELES PIRES,2020-12-19,46.1318
TELES PIRES,2020-12-20,46.8525
TELES PIRES,2020-12-21,47.5735
TELES PIRES,2020-12-22,48.1948
TELES PIRES,2020-12-23,48.8063
TELES PIRES,2020-12-24,49.5283
TELES PIRES,2020-12-25,50.3513
TELES PIRES,2020-12-26,51.3855
TELES PIRES,2020-12-27,52.5211
TELES PIRES,2020-12-28,53.869
TELES PIRES,2020-12-29,55.3188
TELES PIRES,2020-12-30,56.7701
TELES PIRES,2020-12-31,58.3238
TELES PIRES,2021-01-01,59.803
TELES PIRES,2021-01-02,61.1471
TELES PIRES,2021-01-03,62.2898
TELES PIRES,2021-01-04,63.231
TELES PIRES,2021-01-05,63.1297
TELES PIRES,2021-01-06,61.8751
TELES PIRES,2021-01-07,60.5304
TELES PIRES,2021-01-08,59.4899
TELES PIRES,2021-01-09,58.7629
TELES PIRES,2021-01-10,58.1372
TELES PIRES,2021-01-11,57.5219
TELES PIRES,2021-01-12,56.9975
TELES PIRES,2021-01-13,56.4833
TELES PIRES,2021-01-14,56.0702
TELES PIRES,2021-01-15,55.7579
TELES PIRES,2021-01-16,55.5464
TELES PIRES,2021-01-17,55.3448
TELES PIRES,2021-01-18,55.2441
TELES PIRES,2021-01-19,55.2441
TELES PIRES,2021-01-20,55.4455
TELES PIRES,2021-01-21,55.9594
TELES PIRES,2021-01-22,56.7959
TELES PIRES,2021-01-23,57.7235
TELES PIRES,2021-01-24,58.7629
TELES PIRES,2021-01-25,59.803
TELES PIRES,2021-01-26,60.7326
TELES PIRES,2021-01-27,61.5615
TELES PIRES,2021-01-28,62.2898
TELES PIRES,2021-01-29,62.0875
TELES PIRES,2021-01-30,61.3593
TELES PIRES,2021-01-31,61.4604
TELES PIRES,2021-02-01,61.8751
TELES PIRES,2021-02-02,62.2898
TELES PIRES,2021-02-03,62.7148
TELES PIRES,2021-02-04,63.1297
TELES PIRES,2021-02-05,63.6461
TELES PIRES,2021-02-06,64.274
TELES PIRES,2021-02-07,65.1048
TELES PIRES,2021-02-08,66.8793
TELES PIRES,2021-02-09,69.0621
TELES PIRES,2021-02-10,71.0544
TELES PIRES,2021-02-11,72.5298
TELES PIRES,2021-02-12,73.324
TELES PIRES,2021-02-13,73.4665
TELES PIRES,2021-02-14,73.9963
TELES PIRES,2021-02-15,74.6688
TELES PIRES,2021-02-16,75.209
TELES PIRES,2021-02-17,75.7392
TELES PIRES,2021-02-18,75.7392
TELES PIRES,2021-02-19,75.209
TELES PIRES,2021-02-20,74.4039
TELES PIRES,2021-02-21,73.324
TELES PIRES,2021-02-22,72.5298
TELES PIRES,2021-02-23,71.858
TELES PIRES,2021-02-24,70.6375
TELES PIRES,2021-02-25,69.4889
TELES PIRES,2021-02-26,67.813
TELES PIRES,2021-02-27,66.3518
TELES PIRES,2021-02-28,64.892
TELES PIRES,2021-03-01,64.1625
TELES PIRES,2021-03-02,64.892
TELES PIRES,2021-03-03,65.9361
TELES PIRES,2021-03-04,66.6663
TELES PIRES,2021-03-05,66.9808
TELES PIRES,2021-03-06,67.0823
TELES PIRES,2021-03-07,67.9146
TELES PIRES,2021-03-08,68.9605
TELES PIRES,2021-03-09,70.0072
TELES PIRES,2021-03-10,70.1088
TELES PIRES,2021-03-11,70.2206
TELES PIRES,2021-03-12,69.9055
TELES PIRES,2021-03-13,69.4889
TELES PIRES,2021-03-14,69.7937
TELES PIRES,2021-03-15,69.9055
TELES PIRES,2021-03-16,69.5905
TELES PIRES,2021-03-17,69.2755
TELES PIRES,2021-03-18,68.9605
TELES PIRES,2021-03-19,69.4889
TELES PIRES,2021-03-20,69.3771
TELES PIRES,2021-03-21,71.858
TELES PIRES,2021-03-22,72.9268
TELES PIRES,2021-03-23,74.2714
TELES PIRES,2021-03-24,75.6066
TELES PIRES,2021-03-25,79.3733
TELES PIRES,2021-03-26,82.7382
TELES PIRES,2021-03-27,85.7194
TELES PIRES,2021-03-28,88.664
TELES PIRES,2021-03-29,88.356
TELES PIRES,2021-03-30,87.5759
TELES PIRES,2021-03-31,86.9604
TELES PIRES,2021-04-01,86.191
TELES PIRES,2021-04-02,86.8065
TELES PIRES,2021-04-03,85.7194
TELES PIRES,2021-04-04,85.5656
TELES PIRES,2021-04-05,85.7194
TELES PIRES,2021-04-06,85.8732
TELES PIRES,2021-04-07,86.0269
TELES PIRES,2021-04-08,86.3449
TELES PIRES,2021-04-09,86.3449
TELES PIRES,2021-04-10,87.1143
TELES PIRES,2021-04-11,88.048
TELES PIRES,2021-04-12,89.7425
TELES PIRES,2021-04-13,90.3692
TELES PIRES,2021-04-14,89.5884
TELES PIRES,2021-04-15,88.9721
TELES PIRES,2021-04-16,89.2802
TELES PIRES,2021-04-17,89.9068
TELES PIRES,2021-04-18,90.3692
TELES PIRES,2021-04-19,90.0609
TELES PIRES,2021-04-20,90.8317
TELES PIRES,2021-04-21,91.9215
TELES PIRES,2021-04-22,92.5387
TELES PIRES,2021-04-23,92.693
TELES PIRES,2021-04-24,92.8473
TELES PIRES,2021-04-25,93.1561
TELES PIRES,2021-04-26,93.3104
TELES PIRES,2021-04-27,93.1561
TELES PIRES,2021-04-28,93.0016
TELES PIRES,2021-04-29,92.8473
TELES PIRES,2021-04-30,91.9215
TELES PIRES,2021-05-01,90.9859
TELES PIRES,2021-05-02,91.6028
TELES PIRES,2021-05-03,91.7673
TELES PIRES,2021-05-04,91.9215
TELES PIRES,2021-05-05,92.0759
TELES PIRES,2021-05-06,91.7673
TELES PIRES,2021-05-07,92.2301
TELES PIRES,2021-05-08,92.2301
TELES PIRES,2021-05-09,92.3844
TELES PIRES,2021-05-10,91.7673
TELES PIRES,2021-05-11,90.6776
TELES PIRES,2021-05-12,90.2151
TELES PIRES,2021-05-13,90.0609
TELES PIRES,2021-05-14,88.356
TELES PIRES,2021-05-15,87.8838
TELES PIRES,2021-05-16,87.422
TELES PIRES,2021-05-17,86.8065
TELES PIRES,2021-05-18,86.191
TELES PIRES,2021-05-19,85.5656
TELES PIRES,2021-05-20,84.9506
TELES PIRES,2021-05-21,84.3461
TELES PIRES,2021-05-22,83.8133
TELES PIRES,2021-05-23,83.2706
TELES PIRES,2021-05-24,83.0044
TELES PIRES,2021-05-25,82.5949
TELES PIRES,2021-05-26,82.3287
TELES PIRES,2021-05-27,82.1957
TELES PIRES,2021-05-28,81.9297
TELES PIRES,2021-05-29,81.6535
TELES PIRES,2021-05-30,81.3874
TELES PIRES,2021-05-31,80.9783
TELES PIRES,2021-06-01,80.5795
TELES PIRES,2021-06-02,80.1808
TELES PIRES,2021-06-03,79.639
TELES PIRES,2021-06-04,79.0974
TELES PIRES,2021-06-05,78.4233
TELES PIRES,2021-06-06,77.7596
TELES PIRES,2021-06-07,77.0859
TELES PIRES,2021-06-08,76.5451
TELES PIRES,2021-06-09,76.0146
TELES PIRES,2021-06-10,75.4742
TELES PIRES,2021-06-11,74.9338
TELES PIRES,2021-06-12,74.4039
TELES PIRES,2021-06-13,73.8638
TELES PIRES,2021-06-14,73.324
TELES PIRES,2021-06-15,72.6621
TELES PIRES,2021-06-16,71.9904
TELES PIRES,2021-06-17,71.7258
TELES PIRES,2021-06-18,71.5833
TELES PIRES,2021-06-19,70.9527
TELES PIRES,2021-06-20,70.1088
TELES PIRES,2021-06-21,69.7937
TELES PIRES,2021-06-22,68.9605
TELES PIRES,2021-06-23,68.5441
TELES PIRES,2021-06-24,67.9146
TELES PIRES,2021-06-25,66.9808
TELES PIRES,2021-06-26,66.0375
TELES PIRES,2021-06-27,65.0035
TELES PIRES,2021-06-28,65.1048
TELES PIRES,2021-06-29,65.5204
TELES PIRES,2021-06-30,65.7333
TELES PIRES,2021-07-01,66.0375
TELES PIRES,2021-07-02,66.2505
TELES PIRES,2021-07-03,66.2505
TELES PIRES,2021-07-04,66.149
TELES PIRES,2021-07-05,65.8346
TELES PIRES,2021-07-06,65.6218
TELES PIRES,2021-07-07,65.5204
TELES PIRES,2021-07-08,65.5204
TELES PIRES,2021-07-09,65.5204
TELES PIRES,2021-07-10,65.5204
TELES PIRES,2021-07-11,65.5204
TELES PIRES,2021-07-12,65.6218
TELES PIRES,2021-07-13,65.6218
TELES PIRES,2021-07-14,65.6218
TELES PIRES,2021-07-15,65.6218
TELES PIRES,2021-07-16,65.5204
TELES PIRES,2021-07-17,65.5204
TELES PIRES,2021-07-18,65.5204
TELES PIRES,2021-07-19,65.4191
TELES PIRES,2021-07-20,65.3075
TELES PIRES,2021-07-21,65.3075
TELES PIRES,2021-07-22,65.3075
TELES PIRES,2021-07-23,65.3075
TELES PIRES,2021-07-24,65.5204
TELES PIRES,2021-07-25,65.6218
TELES PIRES,2021-07-26,65.6218
TELES PIRES,2021-07-27,65.6218
TELES PIRES,2021-07-28,65.5204
TELES PIRES,2021-07-29,65.0035
TELES PIRES,2021-07-30,64.588
TELES PIRES,2021-07-31,63.96
TELES PIRES,2021-08-01,63.96
TELES PIRES,2021-08-02,63.6461
TELES PIRES,2021-08-03,63.6461
TELES PIRES,2021-08-04,63.6461
TELES PIRES,2021-08-05,63.6461
TELES PIRES,2021-08-06,63.6461
TELES PIRES,2021-08-07,63.7474
TELES PIRES,2021-08-08,63.8587
TELES PIRES,2021-08-09,63.8587
TELES PIRES,2021-08-10,63.8587
TELES PIRES,2021-08-11,63.8587
TELES PIRES,2021-08-12,63.8587
TELES PIRES,2021-08-13,63.7474
TELES PIRES,2021-08-14,63.6461
TELES PIRES,2021-08-15,63.5449
TELES PIRES,2021-08-16,63.5449
TELES PIRES,2021-08-17,63.3322
TELES PIRES,2021-08-18,63.231
TELES PIRES,2021-08-19,63.0184
TELES PIRES,2021-08-20,62.9172
TELES PIRES,2021-08-21,62.816
TELES PIRES,2021-08-22,62.9172
TELES PIRES,2021-08-23,63.1297
TELES PIRES,2021-08-24,63.231
TELES PIRES,2021-08-25,63.4335
TELES PIRES,2021-08-26,63.6461
TELES PIRES,2021-08-27,63.7474
TELES PIRES,2021-08-28,63.8587
TELES PIRES,2021-08-29,63.96
TELES PIRES,2021-08-30,64.0613
TELES PIRES,2021-08-31,64.1625
TELES PIRES,2021-09-01,64.274
TELES PIRES,2021-09-02,64.3753
TELES PIRES,2021-09-03,64.3753
TELES PIRES,2021-09-04,64.274
TELES PIRES,2021-09-05,64.0613
TELES PIRES,2021-09-06,63.8587
TELES PIRES,2021-09-07,63.6461
TELES PIRES,2021-09-08,63.6461
TELES PIRES,2021-09-09,63.231
TELES PIRES,2021-09-10,62.9172
TELES PIRES,2021-09-11,62.7148
TELES PIRES,2021-09-12,61.6728
TELES PIRES,2021-09-13,61.4604
TELES PIRES,2021-09-14,61.2582
TELES PIRES,2021-09-15,60.9449
TELES PIRES,2021-09-16,60.7326
TELES PIRES,2021-09-17,60.4193
TELES PIRES,2021-09-18,60.1161
TELES PIRES,2021-09-19,60.005
TELES PIRES,2021-09-20,59.803
TELES PIRES,2021-09-21,59.803
TELES PIRES,2021-09-22,59.4899
TELES PIRES,2021-09-23,58.7629
TELES PIRES,2021-09-24,58.5509
TELES PIRES,2021-09-25,58.2483
TELES PIRES,2021-09-26,58.1372
TELES PIRES,2021-09-27,58.0363
TELES PIRES,2021-09-28,57.8245
TELES PIRES,2021-09-29,57.4109
TELES PIRES,2021-09-30,56.9975
TELES PIRES,2021-10-01,56.4833
TELES PIRES,2021-10-02,55.8586
TELES PIRES,2021-10-03,54.8212
TELES PIRES,2021-10-04,54.4085
TELES PIRES,2021-10-05,53.684
TELES PIRES,2021-10-06,53.0705
TELES PIRES,2021-10-07,52.6582
TELES PIRES,2021-10-08,52.2361
TELES PIRES,2021-10-09,51.7237
TELES PIRES,2021-10-10,51.3119
TELES PIRES,2021-10-11,50.7997
TELES PIRES,2021-10-12,50.4885
TELES PIRES,2021-10-13,50.1774
TELES PIRES,2021-10-14,49.8663
TELES PIRES,2021-10-15,49.5553
TELES PIRES,2021-10-16,49.2444
TELES PIRES,2021-10-17,49.0439
TELES PIRES,2021-10-18,48.733
TELES PIRES,2021-10-19,48.5225
TELES PIRES,2021-10-20,48.2218
TELES PIRES,2021-10-21,48.1117
TELES PIRES,2021-10-22,48.0114
TELES PIRES,2021-10-23,48.2218
TELES PIRES,2021-10-24,48.3221
TELES PIRES,2021-10-25,48.5225
TELES PIRES,2021-10-26,48.3221
TELES PIRES,2021-10-27,48.2218
TELES PIRES,2021-10-28,48.0114
TELES PIRES,2021-10-29,48.0114
TELES PIRES,2021-10-30,47.7008
TELES PIRES,2021-10-31,47.3903
TELES PIRES,2021-11-01,46.9798
TELES PIRES,2021-11-02,46.7795
TELES PIRES,2021-11-03,46.6694
TELES PIRES,2021-11-04,45.9489
TELES PIRES,2021-11-05,45.5387
TELES PIRES,2021-11-06,45.9489
TELES PIRES,2021-11-07,45.7488
TELES PIRES,2021-11-08,44.7189
TELES PIRES,2021-11-09,44.7189
TELES PIRES,2021-11-10,44.2092
TELES PIRES,2021-11-11,44.619
TELES PIRES,2021-11-12,45.4387
TELES PIRES,2021-11-13,44.8188
TELES PIRES,2021-11-14,44.3091
TELES PIRES,2021-11-15,43.9994
TELES PIRES,2021-11-16,44.619
TELES PIRES,2021-11-17,45.1287
TELES PIRES,2021-11-18,45.7488
TELES PIRES,2021-11-19,45.9489
TELES PIRES,2021-11-20,46.3691
TELES PIRES,2021-11-21,45.1287
TELES PIRES,2021-11-22,44.619
TELES PIRES,2021-11-23,43.2803
TELES PIRES,2021-11-24,41.953
TELES PIRES,2021-11-25,40.8264
TELES PIRES,2021-11-26,39.3922
TELES PIRES,2021-11-27,37.8602
TELES PIRES,2021-11-28,36.9359
TELES PIRES,2021-11-29,35.4069
TELES PIRES,2021-11-30,36.3201
TELES PIRES,2021-12-01,37.7509
TELES PIRES,2021-12-02,38.8747
TELES PIRES,2021-12-03,39.9996
TELES PIRES,2021-12-04,40.5175
TELES PIRES,2021-12-05,41.4345
TELES PIRES,2021-12-06,42.3621
TELES PIRES,2021-12-07,43.49
TELES PIRES,2021-12-08,43.9994
TELES PIRES,2021-12-09,43.9994
TELES PIRES,2021-12-10,42.0528
TELES PIRES,2021-12-11,40.2087
TELES PIRES,2021-12-12,38.3673
TELES PIRES,2021-12-13,37.3433
TELES PIRES,2021-12-14,38.5663
TELES PIRES,2021-12-15,40.1091
TELES PIRES,2021-12-16,41.953
TELES PIRES,2021-12-17,43.49
TELES PIRES,2021-12-18,45.0288
TELES PIRES,2021-12-19,47.09
TELES PIRES,2021-12-20,47.6007
TELES PIRES,2021-12-21,50.6892
TELES PIRES,2021-12-22,52.5478
TELES PIRES,2021-12-23,52.9599
TELES PIRES,2021-12-24,53.0705
TELES PIRES,2021-12-25,53.1711
TELES PIRES,2021-12-26,53.3823
TELES PIRES,2021-12-27,54.6199
TELES PIRES,2021-12-28,55.2441
TELES PIRES,2021-12-29,55.8586
TELES PIRES,2021-12-30,58.7629
TELES PIRES,2021-12-31,59.5909
TELES PIRES,2022-01-01,62.0875
TELES PIRES,2022-01-02,64.4766
TELES PIRES,2022-01-03,65.1048
TELES PIRES,2022-01-04,65.6218
TELES PIRES,2022-01-05,65.8346
TELES PIRES,2022-01-06,66.2505
TELES PIRES,2022-01-07,67.3968
TELES PIRES,2022-01-08,68.8589
TELES PIRES,2022-01-09,71.3189
TELES PIRES,2022-01-10,72.3873
TELES PIRES,2022-01-11,72.9268
TELES PIRES,2022-01-12,74.1287
TELES PIRES,2022-01-13,74.9338
TELES PIRES,2022-01-14,76.0146
TELES PIRES,2022-01-15,76.1472
TELES PIRES,2022-01-16,77.0859
TELES PIRES,2022-01-17,77.6268
TELES PIRES,2022-01-18,77.2186
TELES PIRES,2022-01-19,76.5451
TELES PIRES,2022-01-20,75.7392
TELES PIRES,2022-01-21,74.9338
TELES PIRES,2022-01-22,74.8013
TELES PIRES,2022-01-23,73.4665
TELES PIRES,2022-01-24,71.4511
TELES PIRES,2022-01-25,69.2755
TELES PIRES,2022-01-26,67.4983
TELES PIRES,2022-01-27,66.6663
TELES PIRES,2022-01-28,65.7333
TELES PIRES,2022-01-29,64.7906
TELES PIRES,2022-01-30,64.1625
TELES PIRES,2022-01-31,63.7474
TELES PIRES,2022-02-01,62.5023
TELES PIRES,2022-02-02,61.6728
TELES PIRES,2022-02-03,60.9449
TELES PIRES,2022-02-04,60.6315
TELES PIRES,2022-02-05,59.3889
TELES PIRES,2022-02-06,59.6919
TELES PIRES,2022-02-07,58.0363
TELES PIRES,2022-02-08,56.3826
TELES PIRES,2022-02-09,56.0702
TELES PIRES,2022-02-10,55.6572
TELES PIRES,2022-02-11,54.6199
TELES PIRES,2022-02-12,54.2072
TELES PIRES,2022-02-13,55.4455
TELES PIRES,2022-02-14,55.1334
TELES PIRES,2022-02-15,56.0702
TELES PIRES,2022-02-16,57.1084
TELES PIRES,2022-02-17,58.3491
TELES PIRES,2022-02-18,58.2483
TELES PIRES,2022-02-19,61.2582
TELES PIRES,2022-02-20,66.8793
TELES PIRES,2022-02-21,69.7937
TELES PIRES,2022-02-22,70.6375
TELES PIRES,2022-02-23,71.3189
TELES PIRES,2022-02-24,72.1226
TELES PIRES,2022-02-25,72.7945
TELES PIRES,2022-02-26,74.5363
TELES PIRES,2022-02-27,75.8718
TELES PIRES,2022-02-28,76.6778
TELES PIRES,2022-03-01,77.7596
TELES PIRES,2022-03-02,78.5663
TELES PIRES,2022-03-03,79.639
TELES PIRES,2022-03-04,80.5795
TELES PIRES,2022-03-05,81.7865
TELES PIRES,2022-03-06,84.2128
TELES PIRES,2022-03-07,84.3461
TELES PIRES,2022-03-08,84.0797
TELES PIRES,2022-03-09,82.7382
TELES PIRES,2022-03-10,81.5204
TELES PIRES,2022-03-11,80.8454
TELES PIRES,2022-03-12,80.4466
TELES PIRES,2022-03-13,80.8454
TELES PIRES,2022-03-14,80.7125
TELES PIRES,2022-03-15,80.4466
TELES PIRES,2022-03-16,80.7125
TELES PIRES,2022-03-17,80.0376
TELES PIRES,2022-03-18,79.9047
TELES PIRES,2022-03-19,80.0376
TELES PIRES,2022-03-20,82.0627
TELES PIRES,2022-03-21,82.1957
TELES PIRES,2022-03-22,81.5204
TELES PIRES,2022-03-23,80.7125
TELES PIRES,2022-03-24,78.9646
TELES PIRES,2022-03-25,78.025
TELES PIRES,2022-03-26,77.4839
TELES PIRES,2022-03-27,77.0859
TELES PIRES,2022-03-28,76.8205
TELES PIRES,2022-03-29,76.4125
TELES PIRES,2022-03-30,76.1472
TELES PIRES,2022-03-31,76.0146
TELES PIRES,2022-04-01,75.7392
